External_Id__c,Errors,Id
36367,,a001100000GUFFoAAP
36380,,a001100000GUFFpAAP
36381,,a001100000GUFFqAAP
36392,,a001100000GUFFrAAP
36401,,a001100000GUFFsAAP
36403,,a001100000GUFFtAAP
36411,,a001100000GUFFuAAP
36416,,a001100000GUFFvAAP
36421,,a001100000GUFFwAAP
36428,,a001100000GUFFxAAP
36435,,a001100000GUFFyAAP
36440,,a001100000GUFFzAAP
36442,,a001100000GUFG0AAP
36443,,a001100000GUFG1AAP
36447,,a001100000GUFG2AAP
36450,,a001100000GUFG3AAP
36451,,a001100000GUFG4AAP
36453,,a001100000GUFG5AAP
36459,,a001100000GUFG6AAP
36461,,a001100000GUFG7AAP
36465,,a001100000GUFG8AAP
36467,,a001100000GUFG9AAP
36469,,a001100000GUFGAAA5
36489,,a001100000GUFGBAA5
36490,,a001100000GUFGCAA5
36491,,a001100000GUFGDAA5
36497,,a001100000GUFGEAA5
36505,,a001100000GUFGFAA5
36510,,a001100000GUFGGAA5
36522,,a001100000GUFGHAA5
36529,,a001100000GUFGIAA5
36531,,a001100000GUFGJAA5
36532,,a001100000GUFGKAA5
36535,,a001100000GUFGLAA5
36537,,a001100000GUFGMAA5
36538,,a001100000GUFGNAA5
36539,,a001100000GUFGOAA5
36542,,a001100000GUFGPAA5
36546,,a001100000GUFGQAA5
36547,,a001100000GUFGRAA5
36554,,a001100000GUFGSAA5
36555,,a001100000GUFGTAA5
36567,,a001100000GUFGUAA5
36571,,a001100000GUFGVAA5
36579,,a001100000GUFGWAA5
36583,,a001100000GUFGXAA5
36587,,a001100000GUFGYAA5
36588,,a001100000GUFGZAA5
36590,,a001100000GUFGaAAP
36596,,a001100000GUFGbAAP
36599,,a001100000GUFGcAAP
36603,,a001100000GUFGdAAP
36607,,a001100000GUFGeAAP
36618,,a001100000GUFGfAAP
36619,,a001100000GUFGgAAP
36621,,a001100000GUFGhAAP
36623,,a001100000GUFGiAAP
36628,,a001100000GUFGjAAP
36636,,a001100000GUFGkAAP
36637,,a001100000GUFGlAAP
36638,,a001100000GUFGmAAP
36657,,a001100000GUFGnAAP
36662,,a001100000GUFGoAAP
36663,,a001100000GUFGpAAP
36664,,a001100000GUFGqAAP
36670,,a001100000GUFGrAAP
36676,,a001100000GUFGsAAP
36677,,a001100000GUFGtAAP
36679,,a001100000GUFGuAAP
36682,,a001100000GUFGvAAP
36688,,a001100000GUFGwAAP
36698,,a001100000GUFGxAAP
36702,,a001100000GUFGyAAP
36708,,a001100000GUFGzAAP
36715,,a001100000GUFH0AAP
36717,,a001100000GUFH1AAP
36718,,a001100000GUFH2AAP
36719,,a001100000GUFH3AAP
36723,,a001100000GUFH4AAP
36725,,a001100000GUFH5AAP
36731,,a001100000GUFH6AAP
36734,,a001100000GUFH7AAP
36739,,a001100000GUFH8AAP
36742,,a001100000GUFH9AAP
36744,,a001100000GUFHAAA5
36748,,a001100000GUFHBAA5
36750,,a001100000GUFHCAA5
36757,,a001100000GUFHDAA5
36769,,a001100000GUFHEAA5
36771,,a001100000GUFHFAA5
36776,,a001100000GUFHGAA5
36777,,a001100000GUFHHAA5
36781,,a001100000GUFHIAA5
36782,,a001100000GUFHJAA5
36789,,a001100000GUFHKAA5
36792,,a001100000GUFHLAA5
36794,,a001100000GUFHMAA5
36814,,a001100000GUFHNAA5
36825,,a001100000GUFHOAA5
36826,,a001100000GUFHPAA5
36827,,a001100000GUFHQAA5
36828,,a001100000GUFHRAA5
36830,,a001100000GUFHSAA5
36832,,a001100000GUFHTAA5
36834,,a001100000GUFHUAA5
36841,,a001100000GUFHVAA5
36849,,a001100000GUFHWAA5
36854,,a001100000GUFHXAA5
36861,,a001100000GUFHYAA5
36862,,a001100000GUFHZAA5
36872,,a001100000GUFHaAAP
36876,,a001100000GUFHbAAP
36879,,a001100000GUFHcAAP
36880,,a001100000GUFHdAAP
36885,,a001100000GUFHeAAP
36886,,a001100000GUFHfAAP
36894,,a001100000GUFHgAAP
36909,,a001100000GUFHhAAP
36910,,a001100000GUFHiAAP
36911,,a001100000GUFHjAAP
36915,,a001100000GUFHkAAP
36919,,a001100000GUFHlAAP
36920,,a001100000GUFHmAAP
36921,,a001100000GUFHnAAP
36923,,a001100000GUFHoAAP
36924,,a001100000GUFHpAAP
36927,,a001100000GUFHqAAP
36928,,a001100000GUFHrAAP
36930,,a001100000GUFHsAAP
36935,,a001100000GUFHtAAP
36937,,a001100000GUFHuAAP
36946,,a001100000GUFHvAAP
36947,,a001100000GUFHwAAP
36950,,a001100000GUFHxAAP
36953,,a001100000GUFHyAAP
36961,,a001100000GUFHzAAP
36974,,a001100000GUFI0AAP
36987,,a001100000GUFI1AAP
36988,,a001100000GUFI2AAP
36994,,a001100000GUFI3AAP
36997,,a001100000GUFI4AAP
37002,,a001100000GUFI5AAP
37003,,a001100000GUFI6AAP
37007,,a001100000GUFI7AAP
37009,,a001100000GUFI8AAP
37020,,a001100000GUFI9AAP
37021,,a001100000GUFIAAA5
37031,,a001100000GUFIBAA5
37034,,a001100000GUFICAA5
37044,,a001100000GUFIDAA5
37046,,a001100000GUFIEAA5
37050,,a001100000GUFIFAA5
37051,,a001100000GUFIGAA5
37052,,a001100000GUFIHAA5
37054,,a001100000GUFIIAA5
37059,,a001100000GUFIJAA5
37061,,a001100000GUFIKAA5
37084,,a001100000GUFILAA5
37085,,a001100000GUFIMAA5
37088,,a001100000GUFINAA5
37089,,a001100000GUFIOAA5
37092,,a001100000GUFIPAA5
37097,,a001100000GUFIQAA5
37103,,a001100000GUFIRAA5
37105,,a001100000GUFISAA5
37108,,a001100000GUFITAA5
37113,,a001100000GUFIUAA5
37114,,a001100000GUFIVAA5
37119,,a001100000GUFIWAA5
37125,,a001100000GUFIXAA5
37133,,a001100000GUFIYAA5
37135,,a001100000GUFIZAA5
37136,,a001100000GUFIaAAP
37148,,a001100000GUFIbAAP
37157,,a001100000GUFIcAAP
37161,,a001100000GUFIdAAP
37162,,a001100000GUFIeAAP
37168,,a001100000GUFIfAAP
37170,,a001100000GUFIgAAP
37171,,a001100000GUFIhAAP
37176,,a001100000GUFIiAAP
37185,,a001100000GUFIjAAP
37190,,a001100000GUFIkAAP
37193,,a001100000GUFIlAAP
37197,,a001100000GUFImAAP
37198,,a001100000GUFInAAP
37201,,a001100000GUFIoAAP
37209,,a001100000GUFIpAAP
37211,,a001100000GUFIqAAP
37214,,a001100000GUFIrAAP
37221,,a001100000GUFIsAAP
37223,,a001100000GUFItAAP
37231,,a001100000GUFIuAAP
37232,,a001100000GUFIvAAP
37243,,a001100000GUFIwAAP
37249,,a001100000GUFIxAAP
37258,,a001100000GUFIyAAP
37263,,a001100000GUFIzAAP
37264,,a001100000GUFJ0AAP
37267,,a001100000GUFJ1AAP
37270,,a001100000GUFJ2AAP
37277,,a001100000GUFJ3AAP
37286,,a001100000GUFJ4AAP
37287,,a001100000GUFJ5AAP
37288,,a001100000GUFJ6AAP
37289,,a001100000GUFJ7AAP
37293,,a001100000GUFJ8AAP
37296,,a001100000GUFJ9AAP
37299,,a001100000GUFJAAA5
37302,,a001100000GUFJBAA5
37305,,a001100000GUFJCAA5
37309,,a001100000GUFJDAA5
37310,,a001100000GUFJEAA5
37312,,a001100000GUFJFAA5
37315,,a001100000GUFJGAA5
37317,,a001100000GUFJHAA5
37322,,a001100000GUFJIAA5
37325,,a001100000GUFJJAA5
37328,,a001100000GUFJKAA5
37334,,a001100000GUFJLAA5
37335,,a001100000GUFJMAA5
37346,,a001100000GUFJNAA5
37357,,a001100000GUFJOAA5
37364,,a001100000GUFJPAA5
37371,,a001100000GUFJQAA5
37383,,a001100000GUFJRAA5
37387,,a001100000GUFJSAA5
37391,,a001100000GUFJTAA5
37397,,a001100000GUFJUAA5
37398,,a001100000GUFJVAA5
37399,,a001100000GUFJWAA5
37414,,a001100000GUFJXAA5
37415,,a001100000GUFJYAA5
37424,,a001100000GUFJZAA5
37427,,a001100000GUFJaAAP
37431,,a001100000GUFJbAAP
37440,,a001100000GUFJcAAP
37451,,a001100000GUFJdAAP
37453,,a001100000GUFJeAAP
37454,,a001100000GUFJfAAP
37455,,a001100000GUFJgAAP
37457,,a001100000GUFJhAAP
37460,,a001100000GUFJiAAP
37463,,a001100000GUFJjAAP
37465,,a001100000GUFJkAAP
37469,,a001100000GUFJlAAP
37473,,a001100000GUFJmAAP
37477,,a001100000GUFJnAAP
37481,,a001100000GUFJoAAP
37502,,a001100000GUFJpAAP
37503,,a001100000GUFJqAAP
37507,,a001100000GUFJrAAP
37509,,a001100000GUFJsAAP
37511,,a001100000GUFJtAAP
37512,,a001100000GUFJuAAP
37514,,a001100000GUFJvAAP
37516,,a001100000GUFJwAAP
37527,,a001100000GUFJxAAP
37528,,a001100000GUFJyAAP
37531,,a001100000GUFJzAAP
37537,,a001100000GUFK0AAP
37538,,a001100000GUFK1AAP
37541,,a001100000GUFK2AAP
37552,,a001100000GUFK3AAP
37559,,a001100000GUFK4AAP
37563,,a001100000GUFK5AAP
37564,,a001100000GUFK6AAP
37568,,a001100000GUFK7AAP
37573,,a001100000GUFK8AAP
37578,,a001100000GUFK9AAP
37583,,a001100000GUFKAAA5
37594,,a001100000GUFKBAA5
37595,,a001100000GUFKCAA5
37600,,a001100000GUFKDAA5
37603,,a001100000GUFKEAA5
37604,,a001100000GUFKFAA5
37607,,a001100000GUFKGAA5
37612,,a001100000GUFKHAA5
37616,,a001100000GUFKIAA5
37618,,a001100000GUFKJAA5
37624,,a001100000GUFKKAA5
37630,,a001100000GUFKLAA5
37632,,a001100000GUFKMAA5
37639,,a001100000GUFKNAA5
37646,,a001100000GUFKOAA5
37649,,a001100000GUFKPAA5
37656,,a001100000GUFKQAA5
37657,,a001100000GUFKRAA5
37661,,a001100000GUFKSAA5
37665,,a001100000GUFKTAA5
37671,,a001100000GUFKUAA5
37674,,a001100000GUFKVAA5
37679,,a001100000GUFKWAA5
37690,,a001100000GUFKXAA5
37697,,a001100000GUFKYAA5
37699,,a001100000GUFKZAA5
37704,,a001100000GUFKaAAP
37705,,a001100000GUFKbAAP
37707,,a001100000GUFKcAAP
37708,,a001100000GUFKdAAP
37716,,a001100000GUFKeAAP
37719,,a001100000GUFKfAAP
37725,,a001100000GUFKgAAP
37734,,a001100000GUFKhAAP
37736,,a001100000GUFKiAAP
37738,,a001100000GUFKjAAP
37743,,a001100000GUFKkAAP
37751,,a001100000GUFKlAAP
37752,,a001100000GUFKmAAP
37758,,a001100000GUFKnAAP
37760,,a001100000GUFKoAAP
37763,,a001100000GUFKpAAP
37766,,a001100000GUFKqAAP
37770,,a001100000GUFKrAAP
37778,,a001100000GUFKsAAP
37784,,a001100000GUFKtAAP
37792,,a001100000GUFKuAAP
37798,,a001100000GUFKvAAP
37802,,a001100000GUFKwAAP
37804,,a001100000GUFKxAAP
37814,,a001100000GUFKyAAP
37818,,a001100000GUFKzAAP
37821,,a001100000GUFL0AAP
37824,,a001100000GUFL1AAP
37827,,a001100000GUFL2AAP
37828,,a001100000GUFL3AAP
37830,,a001100000GUFL4AAP
37837,,a001100000GUFL5AAP
37839,,a001100000GUFL6AAP
37841,,a001100000GUFL7AAP
37843,,a001100000GUFL8AAP
37863,,a001100000GUFL9AAP
37865,,a001100000GUFLAAA5
37870,,a001100000GUFLBAA5
37874,,a001100000GUFLCAA5
37887,,a001100000GUFLDAA5
37890,,a001100000GUFLEAA5
37894,,a001100000GUFLFAA5
37896,,a001100000GUFLGAA5
37900,,a001100000GUFLHAA5
37902,,a001100000GUFLIAA5
37904,,a001100000GUFLJAA5
37920,,a001100000GUFLKAA5
37921,,a001100000GUFLLAA5
37923,,a001100000GUFLMAA5
37926,,a001100000GUFLNAA5
37928,,a001100000GUFLOAA5
37932,,a001100000GUFLPAA5
37937,,a001100000GUFLQAA5
37940,,a001100000GUFLRAA5
37946,,a001100000GUFLSAA5
37947,,a001100000GUFLTAA5
37948,,a001100000GUFLUAA5
37955,,a001100000GUFLVAA5
37956,,a001100000GUFLWAA5
37958,,a001100000GUFLXAA5
37959,,a001100000GUFLYAA5
37960,,a001100000GUFLZAA5
37963,,a001100000GUFLaAAP
37964,,a001100000GUFLbAAP
37973,,a001100000GUFLcAAP
37982,,a001100000GUFLdAAP
37983,,a001100000GUFLeAAP
37984,,a001100000GUFLfAAP
37987,,a001100000GUFLgAAP
37991,,a001100000GUFLhAAP
37994,,a001100000GUFLiAAP
38008,,a001100000GUFLjAAP
38018,,a001100000GUFLkAAP
38023,,a001100000GUFLlAAP
38027,,a001100000GUFLmAAP
38028,,a001100000GUFLnAAP
38029,,a001100000GUFLoAAP
38030,,a001100000GUFLpAAP
38034,,a001100000GUFLqAAP
38046,,a001100000GUFLrAAP
38052,,a001100000GUFLsAAP
38054,,a001100000GUFLtAAP
38057,,a001100000GUFLuAAP
38062,,a001100000GUFLvAAP
38067,,a001100000GUFLwAAP
38072,,a001100000GUFLxAAP
38074,,a001100000GUFLyAAP
38075,,a001100000GUFLzAAP
38076,,a001100000GUFM0AAP
38079,,a001100000GUFM1AAP
38087,,a001100000GUFM2AAP
38102,,a001100000GUFM3AAP
38107,,a001100000GUFM4AAP
38108,,a001100000GUFM5AAP
38116,,a001100000GUFM6AAP
38124,,a001100000GUFM7AAP
38125,,a001100000GUFM8AAP
38126,,a001100000GUFM9AAP
38127,,a001100000GUFMAAA5
38132,,a001100000GUFMBAA5
38142,,a001100000GUFMCAA5
38145,,a001100000GUFMDAA5
38147,,a001100000GUFMEAA5
38151,,a001100000GUFMFAA5
38155,,a001100000GUFMGAA5
38161,,a001100000GUFMHAA5
38162,,a001100000GUFMIAA5
38167,,a001100000GUFMJAA5
38168,,a001100000GUFMKAA5
38169,,a001100000GUFMLAA5
38174,,a001100000GUFMMAA5
38175,,a001100000GUFMNAA5
38181,,a001100000GUFMOAA5
38191,,a001100000GUFMPAA5
38194,,a001100000GUFMQAA5
38204,,a001100000GUFMRAA5
38214,,a001100000GUFMSAA5
38216,,a001100000GUFMTAA5
38223,,a001100000GUFMUAA5
38226,,a001100000GUFMVAA5
38230,,a001100000GUFMWAA5
38237,,a001100000GUFMXAA5
38239,,a001100000GUFMYAA5
38244,,a001100000GUFMZAA5
38247,,a001100000GUFMaAAP
38251,,a001100000GUFMbAAP
38258,,a001100000GUFMcAAP
38259,,a001100000GUFMdAAP
38267,,a001100000GUFMeAAP
38275,,a001100000GUFMfAAP
38287,,a001100000GUFMgAAP
38293,,a001100000GUFMhAAP
38302,,a001100000GUFMiAAP
38306,,a001100000GUFMjAAP
38310,,a001100000GUFMkAAP
38311,,a001100000GUFMlAAP
38314,,a001100000GUFMmAAP
38315,,a001100000GUFMnAAP
38316,,a001100000GUFMoAAP
38325,,a001100000GUFMpAAP
38328,,a001100000GUFMqAAP
38329,,a001100000GUFMrAAP
38330,,a001100000GUFMsAAP
38332,,a001100000GUFMtAAP
38334,,a001100000GUFMuAAP
38339,,a001100000GUFMvAAP
38341,,a001100000GUFMwAAP
38352,,a001100000GUFMxAAP
38353,,a001100000GUFMyAAP
38359,,a001100000GUFMzAAP
38362,,a001100000GUFN0AAP
38365,,a001100000GUFN1AAP
38369,,a001100000GUFN2AAP
38372,,a001100000GUFN3AAP
38374,,a001100000GUFN4AAP
38376,,a001100000GUFN5AAP
38388,,a001100000GUFN6AAP
38394,,a001100000GUFN7AAP
38397,,a001100000GUFN8AAP
38401,,a001100000GUFN9AAP
38405,,a001100000GUFNAAA5
38413,,a001100000GUFNBAA5
38415,,a001100000GUFNCAA5
38422,,a001100000GUFNDAA5
38424,,a001100000GUFNEAA5
38429,,a001100000GUFNFAA5
38430,,a001100000GUFNGAA5
38433,,a001100000GUFNHAA5
38435,,a001100000GUFNIAA5
38436,,a001100000GUFNJAA5
38438,,a001100000GUFNKAA5
38448,,a001100000GUFNLAA5
38449,,a001100000GUFNMAA5
38459,,a001100000GUFNNAA5
38468,,a001100000GUFNOAA5
38473,,a001100000GUFNPAA5
38475,,a001100000GUFNQAA5
38483,,a001100000GUFNRAA5
38485,,a001100000GUFNSAA5
38488,,a001100000GUFNTAA5
38501,,a001100000GUFNUAA5
38505,,a001100000GUFNVAA5
38510,,a001100000GUFNWAA5
38517,,a001100000GUFNXAA5
38518,,a001100000GUFNYAA5
38524,,a001100000GUFNZAA5
38531,,a001100000GUFNaAAP
38536,,a001100000GUFNbAAP
38537,,a001100000GUFNcAAP
38539,,a001100000GUFNdAAP
38540,,a001100000GUFNeAAP
38541,,a001100000GUFNfAAP
38546,,a001100000GUFNgAAP
38550,,a001100000GUFNhAAP
38555,,a001100000GUFNiAAP
38557,,a001100000GUFNjAAP
38558,,a001100000GUFNkAAP
38562,,a001100000GUFNlAAP
38571,,a001100000GUFNmAAP
38576,,a001100000GUFNnAAP
38583,,a001100000GUFNoAAP
38592,,a001100000GUFNpAAP
38599,,a001100000GUFNqAAP
38606,,a001100000GUFNrAAP
38612,,a001100000GUFNsAAP
38614,,a001100000GUFNtAAP
38617,,a001100000GUFNuAAP
38619,,a001100000GUFNvAAP
38622,,a001100000GUFNwAAP
38623,,a001100000GUFNxAAP
38624,,a001100000GUFNyAAP
38630,,a001100000GUFNzAAP
38637,,a001100000GUFO0AAP
38650,,a001100000GUFO1AAP
38652,,a001100000GUFO2AAP
38659,,a001100000GUFO3AAP
38664,,a001100000GUFO4AAP
38665,,a001100000GUFO5AAP
38676,,a001100000GUFO6AAP
38677,,a001100000GUFO7AAP
38679,,a001100000GUFO8AAP
38680,,a001100000GUFO9AAP
38684,,a001100000GUFOAAA5
38695,,a001100000GUFOBAA5
38699,,a001100000GUFOCAA5
38702,,a001100000GUFODAA5
38704,,a001100000GUFOEAA5
38707,,a001100000GUFOFAA5
38710,,a001100000GUFOGAA5
38719,,a001100000GUFOHAA5
38721,,a001100000GUFOIAA5
38727,,a001100000GUFOJAA5
38741,,a001100000GUFOKAA5
38746,,a001100000GUFOLAA5
38748,,a001100000GUFOMAA5
38749,,a001100000GUFONAA5
38751,,a001100000GUFOOAA5
38757,,a001100000GUFOPAA5
38763,,a001100000GUFOQAA5
38765,,a001100000GUFORAA5
38766,,a001100000GUFOSAA5
38767,,a001100000GUFOTAA5
38770,,a001100000GUFOUAA5
38774,,a001100000GUFOVAA5
38780,,a001100000GUFOWAA5
38782,,a001100000GUFOXAA5
38785,,a001100000GUFOYAA5
38786,,a001100000GUFOZAA5
38789,,a001100000GUFOaAAP
38800,,a001100000GUFObAAP
38816,,a001100000GUFOcAAP
38817,,a001100000GUFOdAAP
38820,,a001100000GUFOeAAP
38824,,a001100000GUFOfAAP
38826,,a001100000GUFOgAAP
38827,,a001100000GUFOhAAP
38828,,a001100000GUFOiAAP
38832,,a001100000GUFOjAAP
38835,,a001100000GUFOkAAP
38837,,a001100000GUFOlAAP
38839,,a001100000GUFOmAAP
38845,,a001100000GUFOnAAP
38861,,a001100000GUFOoAAP
38871,,a001100000GUFOpAAP
38880,,a001100000GUFOqAAP
38886,,a001100000GUFOrAAP
38887,,a001100000GUFOsAAP
38891,,a001100000GUFOtAAP
38894,,a001100000GUFOuAAP
38895,,a001100000GUFOvAAP
38897,,a001100000GUFOwAAP
38898,,a001100000GUFOxAAP
38899,,a001100000GUFOyAAP
38901,,a001100000GUFOzAAP
38904,,a001100000GUFP0AAP
38908,,a001100000GUFP1AAP
38912,,a001100000GUFP2AAP
38927,,a001100000GUFP3AAP
38933,,a001100000GUFP4AAP
38943,,a001100000GUFP5AAP
38944,,a001100000GUFP6AAP
38948,,a001100000GUFP7AAP
38951,,a001100000GUFP8AAP
38953,,a001100000GUFP9AAP
38954,,a001100000GUFPAAA5
38956,,a001100000GUFPBAA5
38959,,a001100000GUFPCAA5
38964,,a001100000GUFPDAA5
38974,,a001100000GUFPEAA5
38976,,a001100000GUFPFAA5
38978,,a001100000GUFPGAA5
38981,,a001100000GUFPHAA5
38987,,a001100000GUFPIAA5
38989,,a001100000GUFPJAA5
38993,,a001100000GUFPKAA5
39012,,a001100000GUFPLAA5
39014,,a001100000GUFPMAA5
39016,,a001100000GUFPNAA5
39030,,a001100000GUFPOAA5
39031,,a001100000GUFPPAA5
39034,,a001100000GUFPQAA5
39035,,a001100000GUFPRAA5
39040,,a001100000GUFPSAA5
39043,,a001100000GUFPTAA5
39046,,a001100000GUFPUAA5
39051,,a001100000GUFPVAA5
39054,,a001100000GUFPWAA5
39056,,a001100000GUFPXAA5
39067,,a001100000GUFPYAA5
39070,,a001100000GUFPZAA5
39072,,a001100000GUFPaAAP
39083,,a001100000GUFPbAAP
39087,,a001100000GUFPcAAP
39094,,a001100000GUFPdAAP
39096,,a001100000GUFPeAAP
39097,,a001100000GUFPfAAP
39100,,a001100000GUFPgAAP
39104,,a001100000GUFPhAAP
39107,,a001100000GUFPiAAP
39109,,a001100000GUFPjAAP
39111,,a001100000GUFPkAAP
39114,,a001100000GUFPlAAP
39117,,a001100000GUFPmAAP
39130,,a001100000GUFPnAAP
39136,,a001100000GUFPoAAP
39138,,a001100000GUFPpAAP
39139,,a001100000GUFPqAAP
39141,,a001100000GUFPrAAP
39146,,a001100000GUFPsAAP
39152,,a001100000GUFPtAAP
39153,,a001100000GUFPuAAP
39155,,a001100000GUFPvAAP
39156,,a001100000GUFPwAAP
39164,,a001100000GUFPxAAP
39175,,a001100000GUFPyAAP
39187,,a001100000GUFPzAAP
39188,,a001100000GUFQ0AAP
39193,,a001100000GUFQ1AAP
39194,,a001100000GUFQ2AAP
39199,,a001100000GUFQ3AAP
39208,,a001100000GUFQ4AAP
39216,,a001100000GUFQ5AAP
39218,,a001100000GUFQ6AAP
39219,,a001100000GUFQ7AAP
39222,,a001100000GUFQ8AAP
39229,,a001100000GUFQ9AAP
39236,,a001100000GUFQAAA5
39237,,a001100000GUFQBAA5
39240,,a001100000GUFQCAA5
39245,,a001100000GUFQDAA5
39249,,a001100000GUFQEAA5
39254,,a001100000GUFQFAA5
39257,,a001100000GUFQGAA5
39259,,a001100000GUFQHAA5
39269,,a001100000GUFQIAA5
39272,,a001100000GUFQJAA5
39275,,a001100000GUFQKAA5
39277,,a001100000GUFQLAA5
39294,,a001100000GUFQMAA5
39296,,a001100000GUFQNAA5
39297,,a001100000GUFQOAA5
39300,,a001100000GUFQPAA5
39304,,a001100000GUFQQAA5
39306,,a001100000GUFQRAA5
39318,,a001100000GUFQSAA5
39319,,a001100000GUFQTAA5
39323,,a001100000GUFQUAA5
39328,,a001100000GUFQVAA5
39329,,a001100000GUFQWAA5
39330,,a001100000GUFQXAA5
39347,,a001100000GUFQYAA5
39349,,a001100000GUFQZAA5
39350,,a001100000GUFQaAAP
39354,,a001100000GUFQbAAP
39355,,a001100000GUFQcAAP
39363,,a001100000GUFQdAAP
39369,,a001100000GUFQeAAP
39371,,a001100000GUFQfAAP
39384,,a001100000GUFQgAAP
39387,,a001100000GUFQhAAP
39392,,a001100000GUFQiAAP
39394,,a001100000GUFQjAAP
39395,,a001100000GUFQkAAP
39398,,a001100000GUFQlAAP
39399,,a001100000GUFQmAAP
39400,,a001100000GUFQnAAP
39402,,a001100000GUFQoAAP
39403,,a001100000GUFQpAAP
39405,,a001100000GUFQqAAP
39406,,a001100000GUFQrAAP
39415,,a001100000GUFQsAAP
39416,,a001100000GUFQtAAP
39419,,a001100000GUFQuAAP
39422,,a001100000GUFQvAAP
39426,,a001100000GUFQwAAP
39431,,a001100000GUFQxAAP
39436,,a001100000GUFQyAAP
39445,,a001100000GUFQzAAP
39455,,a001100000GUFR0AAP
39463,,a001100000GUFR1AAP
39465,,a001100000GUFR2AAP
39466,,a001100000GUFR3AAP
39472,,a001100000GUFR4AAP
39476,,a001100000GUFR5AAP
39477,,a001100000GUFR6AAP
39495,,a001100000GUFR7AAP
39498,,a001100000GUFR8AAP
39504,,a001100000GUFR9AAP
39507,,a001100000GUFRAAA5
39512,,a001100000GUFRBAA5
39513,,a001100000GUFRCAA5
39523,,a001100000GUFRDAA5
39525,,a001100000GUFREAA5
39536,,a001100000GUFRFAA5
39540,,a001100000GUFRGAA5
39542,,a001100000GUFRHAA5
39546,,a001100000GUFRIAA5
39550,,a001100000GUFRJAA5
39553,,a001100000GUFRKAA5
39558,,a001100000GUFRLAA5
39571,,a001100000GUFRMAA5
39573,,a001100000GUFRNAA5
39574,,a001100000GUFROAA5
39575,,a001100000GUFRPAA5
39577,,a001100000GUFRQAA5
39582,,a001100000GUFRRAA5
39593,,a001100000GUFRSAA5
39596,,a001100000GUFRTAA5
39599,,a001100000GUFRUAA5
39602,,a001100000GUFRVAA5
39604,,a001100000GUFRWAA5
39605,,a001100000GUFRXAA5
39606,,a001100000GUFRYAA5
39610,,a001100000GUFRZAA5
39619,,a001100000GUFRaAAP
39622,,a001100000GUFRbAAP
39625,,a001100000GUFRcAAP
39630,,a001100000GUFRdAAP
39631,,a001100000GUFReAAP
39635,,a001100000GUFRfAAP
39647,,a001100000GUFRgAAP
39656,,a001100000GUFRhAAP
39657,,a001100000GUFRiAAP
39658,,a001100000GUFRjAAP
39665,,a001100000GUFRkAAP
39668,,a001100000GUFRlAAP
39672,,a001100000GUFRmAAP
39679,,a001100000GUFRnAAP
39681,,a001100000GUFRoAAP
39682,,a001100000GUFRpAAP
39683,,a001100000GUFRqAAP
39694,,a001100000GUFRrAAP
39697,,a001100000GUFRsAAP
39699,,a001100000GUFRtAAP
39701,,a001100000GUFRuAAP
39706,,a001100000GUFRvAAP
39710,,a001100000GUFRwAAP
39722,,a001100000GUFRxAAP
39730,,a001100000GUFRyAAP
39733,,a001100000GUFRzAAP
39741,,a001100000GUFS0AAP
39743,,a001100000GUFS1AAP
39746,,a001100000GUFS2AAP
39757,,a001100000GUFS3AAP
39758,,a001100000GUFS4AAP
39759,,a001100000GUFS5AAP
39765,,a001100000GUFS6AAP
39766,,a001100000GUFS7AAP
39769,,a001100000GUFS8AAP
39772,,a001100000GUFS9AAP
39776,,a001100000GUFSAAA5
39783,,a001100000GUFSBAA5
39787,,a001100000GUFSCAA5
39788,,a001100000GUFSDAA5
39790,,a001100000GUFSEAA5
39793,,a001100000GUFSFAA5
39794,,a001100000GUFSGAA5
39799,,a001100000GUFSHAA5
39800,,a001100000GUFSIAA5
39803,,a001100000GUFSJAA5
39804,,a001100000GUFSKAA5
39809,,a001100000GUFSLAA5
39817,,a001100000GUFSMAA5
39821,,a001100000GUFSNAA5
39831,,a001100000GUFSOAA5
39840,,a001100000GUFSPAA5
39844,,a001100000GUFSQAA5
39849,,a001100000GUFSRAA5
39861,,a001100000GUFSSAA5
39866,,a001100000GUFSTAA5
39874,,a001100000GUFSUAA5
39876,,a001100000GUFSVAA5
39877,,a001100000GUFSWAA5
39880,,a001100000GUFSXAA5
39884,,a001100000GUFSYAA5
39887,,a001100000GUFSZAA5
39890,,a001100000GUFSaAAP
39892,,a001100000GUFSbAAP
39893,,a001100000GUFScAAP
39898,,a001100000GUFSdAAP
39902,,a001100000GUFSeAAP
39904,,a001100000GUFSfAAP
39910,,a001100000GUFSgAAP
39911,,a001100000GUFShAAP
39914,,a001100000GUFSiAAP
39918,,a001100000GUFSjAAP
39919,,a001100000GUFSkAAP
39935,,a001100000GUFSlAAP
39943,,a001100000GUFSmAAP
39945,,a001100000GUFSnAAP
39958,,a001100000GUFSoAAP
39961,,a001100000GUFSpAAP
39962,,a001100000GUFSqAAP
39964,,a001100000GUFSrAAP
39968,,a001100000GUFSsAAP
39975,,a001100000GUFStAAP
39979,,a001100000GUFSuAAP
39983,,a001100000GUFSvAAP
39992,,a001100000GUFSwAAP
39993,,a001100000GUFSxAAP
39998,,a001100000GUFSyAAP
40001,,a001100000GUFSzAAP
40009,,a001100000GUFT0AAP
40010,,a001100000GUFT1AAP
40021,,a001100000GUFT2AAP
40035,,a001100000GUFT3AAP
