Id,External_Id__c
a0063000008tTkHAAU,32212
a0063000008tTkIAAU,32215
a0063000008tTkJAAU,32220
a0063000008tTkKAAU,32221
a0063000008tTkLAAU,32228
a0063000008tTkMAAU,32234
a0063000008tTkNAAU,32236
a0063000008tTkOAAU,32240
a0063000008tTkPAAU,32257
a0063000008tTkQAAU,32259
a0063000008tTkRAAU,32268
a0063000008tTkSAAU,32270
a0063000008tTkTAAU,32271
a0063000008tTkUAAU,32280
a0063000008tTkVAAU,32286
a0063000008tTkWAAU,32289
a0063000008tTkXAAU,32299
a0063000008tTkYAAU,32303
a0063000008tTkZAAU,32308
a0063000008tTkaAAE,32314
a0063000008tTkbAAE,32316
a0063000008tTkcAAE,32318
a0063000008tTkdAAE,32321
a0063000008tTkeAAE,32322
a0063000008tTkfAAE,32323
a0063000008tTkgAAE,32325
a0063000008tTkhAAE,32328
a0063000008tTkiAAE,32338
a0063000008tTkjAAE,32340
a0063000008tTkkAAE,32345
a0063000008tTklAAE,32351
a0063000008tTkmAAE,32352
a0063000008tTknAAE,32357
a0063000008tTkoAAE,32359
a0063000008tTkpAAE,32366
a0063000008tTkqAAE,32368
a0063000008tTkrAAE,32370
a0063000008tTksAAE,32381
a0063000008tTktAAE,32391
a0063000008tTkuAAE,32392
a0063000008tTkvAAE,32396
a0063000008tTkwAAE,32398
a0063000008tTkxAAE,32401
a0063000008tTkyAAE,32408
a0063000008tTkzAAE,32410
a0063000008tTl0AAE,32415
a0063000008tTl1AAE,32418
a0063000008tTl2AAE,32425
a0063000008tTl3AAE,32426
a0063000008tTl4AAE,32434
a0063000008tTl5AAE,32436
a0063000008tTl6AAE,32438
a0063000008tTl7AAE,32441
a0063000008tTl8AAE,32448
a0063000008tTl9AAE,32451
a0063000008tTlAAAU,32452
a0063000008tTlBAAU,32453
a0063000008tTlCAAU,32462
a0063000008tTlDAAU,32471
a0063000008tTlEAAU,32473
a0063000008tTlFAAU,32475
a0063000008tTlGAAU,32479
a0063000008tTlHAAU,32482
a0063000008tTlIAAU,32484
a0063000008tTlJAAU,32490
a0063000008tTlKAAU,32493
a0063000008tTlLAAU,32503
a0063000008tTlMAAU,32516
a0063000008tTlNAAU,32523
a0063000008tTlOAAU,32526
a0063000008tTlPAAU,32527
a0063000008tTlQAAU,32535
a0063000008tTlRAAU,32538
a0063000008tTlSAAU,32548
a0063000008tTlTAAU,32551
a0063000008tTlUAAU,32556
a0063000008tTlVAAU,32560
a0063000008tTlWAAU,32567
a0063000008tTlXAAU,32568
a0063000008tTlYAAU,32570
a0063000008tTlZAAU,32582
a0063000008tTlaAAE,32583
a0063000008tTlbAAE,32586
a0063000008tTlcAAE,32587
a0063000008tTldAAE,32589
a0063000008tTleAAE,32603
a0063000008tTlfAAE,32610
a0063000008tTlgAAE,32612
a0063000008tTlhAAE,32616
a0063000008tTliAAE,32617
a0063000008tTljAAE,32623
a0063000008tTlkAAE,32625
a0063000008tTllAAE,32626
a0063000008tTlmAAE,32630
a0063000008tTlnAAE,32640
a0063000008tTloAAE,32643
a0063000008tTlpAAE,32652
a0063000008tTlqAAE,32653
a0063000008tTlrAAE,32656
a0063000008tTlsAAE,32666
a0063000008tTltAAE,32674
a0063000008tTluAAE,32679
a0063000008tTlvAAE,32683
a0063000008tTlwAAE,32685
a0063000008tTlxAAE,32689
a0063000008tTlyAAE,32692
a0063000008tTlzAAE,32700
a0063000008tTm0AAE,32704
a0063000008tTm1AAE,32705
a0063000008tTm2AAE,32708
a0063000008tTm3AAE,32711
a0063000008tTm4AAE,32715
a0063000008tTm5AAE,32716
a0063000008tTm6AAE,32719
a0063000008tTm7AAE,32720
a0063000008tTm8AAE,32740
a0063000008tTm9AAE,32747
a0063000008tTmAAAU,32750
a0063000008tTmBAAU,32751
a0063000008tTmCAAU,32752
a0063000008tTmDAAU,32753
a0063000008tTmEAAU,32756
a0063000008tTmFAAU,32758
a0063000008tTmGAAU,32759
a0063000008tTmHAAU,32765
a0063000008tTmIAAU,32773
a0063000008tTmJAAU,32777
a0063000008tTmKAAU,32787
a0063000008tTmLAAU,32789
a0063000008tTmMAAU,32797
a0063000008tTmNAAU,32802
a0063000008tTmOAAU,32805
a0063000008tTmPAAU,32811
a0063000008tTmQAAU,32813
a0063000008tTmRAAU,32816
a0063000008tTmSAAU,32822
a0063000008tTmTAAU,32823
a0063000008tTmUAAU,32824
a0063000008tTmVAAU,32825
a0063000008tTmWAAU,32829
a0063000008tTmXAAU,32833
a0063000008tTmYAAU,32842
a0063000008tTmZAAU,32847
a0063000008tTmaAAE,32865
a0063000008tTmbAAE,32870
a0063000008tTmcAAE,32873
a0063000008tTmdAAE,32874
a0063000008tTmeAAE,32877
a0063000008tTmfAAE,32879
a0063000008tTmgAAE,32880
a0063000008tTmhAAE,32882
a0063000008tTmiAAE,32887
a0063000008tTmjAAE,32895
a0063000008tTmkAAE,32901
a0063000008tTmlAAE,32904
a0063000008tTmmAAE,32907
a0063000008tTmnAAE,32912
a0063000008tTmoAAE,32924
a0063000008tTmpAAE,32925
a0063000008tTmqAAE,32927
a0063000008tTmrAAE,32934
a0063000008tTmsAAE,32937
a0063000008tTmtAAE,32948
a0063000008tTmuAAE,32954
a0063000008tTmvAAE,32962
a0063000008tTmwAAE,32963
a0063000008tTmxAAE,32970
a0063000008tTmyAAE,32975
a0063000008tTmzAAE,32976
a0063000008tTn0AAE,32983
a0063000008tTn1AAE,32984
a0063000008tTn2AAE,32985
a0063000008tTn3AAE,32991
a0063000008tTn4AAE,32992
a0063000008tTn5AAE,32996
a0063000008tTn6AAE,32997
a0063000008tTn7AAE,32999
a0063000008tTn8AAE,33000
a0063000008tTn9AAE,33003
a0063000008tTnAAAU,33004
a0063000008tTnBAAU,33008
a0063000008tTnCAAU,33018
a0063000008tTnDAAU,33019
a0063000008tTnEAAU,33021
a0063000008tTnFAAU,33027
a0063000008tTnGAAU,33029
a0063000008tTnHAAU,33031
a0063000008tTnIAAU,33033
a0063000008tTnJAAU,33045
a0063000008tTnKAAU,33056
a0063000008tTnLAAU,33061
a0063000008tTnMAAU,33069
a0063000008tTnNAAU,33074
a0063000008tTnOAAU,33082
a0063000008tTnPAAU,33084
a0063000008tTnQAAU,33089
a0063000008tTnRAAU,33090
a0063000008tTnSAAU,33091
a0063000008tTnTAAU,33092
a0063000008tTnUAAU,33096
a0063000008tTnVAAU,33097
a0063000008tTnWAAU,33098
a0063000008tTnXAAU,33100
a0063000008tTnYAAU,33103
a0063000008tTnZAAU,33105
a0063000008tTnaAAE,33106
a0063000008tTnbAAE,33107
a0063000008tTncAAE,33108
a0063000008tTndAAE,33114
a0063000008tTneAAE,33122
a0063000008tTnfAAE,33142
a0063000008tTngAAE,33158
a0063000008tTnhAAE,33162
a0063000008tTniAAE,33165
a0063000008tTnjAAE,33167
a0063000008tTnkAAE,33172
a0063000008tTnlAAE,33173
a0063000008tTnmAAE,33174
a0063000008tTnnAAE,33184
a0063000008tTnoAAE,33188
a0063000008tTnpAAE,33191
a0063000008tTnqAAE,33192
a0063000008tTnrAAE,33194
a0063000008tTnsAAE,33196
a0063000008tTntAAE,33201
a0063000008tTnuAAE,33202
a0063000008tTnvAAE,33211
a0063000008tTnwAAE,33214
a0063000008tTnxAAE,33216
a0063000008tTnyAAE,33224
a0063000008tTnzAAE,33225
a0063000008tTo0AAE,33228
a0063000008tTo1AAE,33236
a0063000008tTo2AAE,33243
a0063000008tTo3AAE,33244
a0063000008tTo4AAE,33258
a0063000008tTo5AAE,33265
a0063000008tTo6AAE,33281
a0063000008tTo7AAE,33289
a0063000008tTo8AAE,33291
a0063000008tTo9AAE,33292
a0063000008tToAAAU,33301
a0063000008tToBAAU,33304
a0063000008tToCAAU,33309
a0063000008tToDAAU,33310
a0063000008tToEAAU,33318
a0063000008tToFAAU,33325
a0063000008tToGAAU,33326
a0063000008tToHAAU,33329
a0063000008tToIAAU,33338
a0063000008tToJAAU,33341
a0063000008tToKAAU,33343
a0063000008tToLAAU,33344
a0063000008tToMAAU,33345
a0063000008tToNAAU,33346
a0063000008tToOAAU,33349
a0063000008tToPAAU,33350
a0063000008tToQAAU,33354
a0063000008tToRAAU,33357
a0063000008tToSAAU,33362
a0063000008tToTAAU,33371
a0063000008tToUAAU,33373
a0063000008tToVAAU,33375
a0063000008tToWAAU,33376
a0063000008tToXAAU,33380
a0063000008tToYAAU,33384
a0063000008tToZAAU,33386
a0063000008tToaAAE,33388
a0063000008tTobAAE,33389
a0063000008tTocAAE,33409
a0063000008tTodAAE,33415
a0063000008tToeAAE,33418
a0063000008tTofAAE,33425
a0063000008tTogAAE,33429
a0063000008tTohAAE,33433
a0063000008tToiAAE,33436
a0063000008tTojAAE,33437
a0063000008tTokAAE,33447
a0063000008tTolAAE,33449
a0063000008tTomAAE,33454
a0063000008tTonAAE,33459
a0063000008tTooAAE,33467
a0063000008tTopAAE,33471
a0063000008tToqAAE,33473
a0063000008tTorAAE,33475
a0063000008tTosAAE,33481
a0063000008tTotAAE,33491
a0063000008tTouAAE,33492
a0063000008tTovAAE,33502
a0063000008tTowAAE,33504
a0063000008tToxAAE,33508
a0063000008tToyAAE,33509
a0063000008tTozAAE,33510
a0063000008tTp0AAE,33520
a0063000008tTp1AAE,33522
a0063000008tTp2AAE,33524
a0063000008tTp3AAE,33533
a0063000008tTp4AAE,33536
a0063000008tTp5AAE,33538
a0063000008tTp6AAE,33540
a0063000008tTp7AAE,33552
a0063000008tTp8AAE,33553
a0063000008tTp9AAE,33562
a0063000008tTpAAAU,33568
a0063000008tTpBAAU,33573
a0063000008tTpCAAU,33577
a0063000008tTpDAAU,33579
a0063000008tTpEAAU,33581
a0063000008tTpFAAU,33584
a0063000008tTpGAAU,33586
a0063000008tTpHAAU,33593
a0063000008tTpIAAU,33598
a0063000008tTpJAAU,33599
a0063000008tTpKAAU,33609
a0063000008tTpLAAU,33617
a0063000008tTpMAAU,33619
a0063000008tTpNAAU,33626
a0063000008tTpOAAU,33627
a0063000008tTpPAAU,33629
a0063000008tTpQAAU,33630
a0063000008tTpRAAU,33633
a0063000008tTpSAAU,33637
a0063000008tTpTAAU,33642
a0063000008tTpUAAU,33643
a0063000008tTpVAAU,33652
a0063000008tTpWAAU,33655
a0063000008tTpXAAU,33662
a0063000008tTpYAAU,33666
a0063000008tTpZAAU,33668
a0063000008tTpaAAE,33669
a0063000008tTpbAAE,33670
a0063000008tTpcAAE,33671
a0063000008tTpdAAE,33673
a0063000008tTpeAAE,33676
a0063000008tTpfAAE,33692
a0063000008tTpgAAE,33695
a0063000008tTphAAE,33700
a0063000008tTpiAAE,33701
a0063000008tTpjAAE,33714
a0063000008tTpkAAE,33717
a0063000008tTplAAE,33719
a0063000008tTpmAAE,33727
a0063000008tTpnAAE,33729
a0063000008tTpoAAE,33731
a0063000008tTppAAE,33732
a0063000008tTpqAAE,33741
a0063000008tTprAAE,33750
a0063000008tTpsAAE,33752
a0063000008tTptAAE,33755
a0063000008tTpuAAE,33756
a0063000008tTpvAAE,33762
a0063000008tTpwAAE,33769
a0063000008tTpxAAE,33776
a0063000008tTpyAAE,33779
a0063000008tTpzAAE,33780
a0063000008tTq0AAE,33784
a0063000008tTq1AAE,33788
a0063000008tTq2AAE,33789
a0063000008tTq3AAE,33790
a0063000008tTq4AAE,33791
a0063000008tTq5AAE,33803
a0063000008tTq6AAE,33807
a0063000008tTq7AAE,33812
a0063000008tTq8AAE,33825
a0063000008tTq9AAE,33844
a0063000008tTqAAAU,33845
a0063000008tTqBAAU,33847
a0063000008tTqCAAU,33853
a0063000008tTqDAAU,33857
a0063000008tTqEAAU,33858
a0063000008tTqFAAU,33860
a0063000008tTqGAAU,33864
a0063000008tTqHAAU,33867
a0063000008tTqIAAU,33873
a0063000008tTqJAAU,33879
a0063000008tTqKAAU,33884
a0063000008tTqLAAU,33886
a0063000008tTqMAAU,33887
a0063000008tTqNAAU,33895
a0063000008tTqOAAU,33897
a0063000008tTqPAAU,33900
a0063000008tTqQAAU,33904
a0063000008tTqRAAU,33907
a0063000008tTqSAAU,33911
a0063000008tTqTAAU,33913
a0063000008tTqUAAU,33914
a0063000008tTqVAAU,33917
a0063000008tTqWAAU,33919
a0063000008tTqXAAU,33922
a0063000008tTqYAAU,33933
a0063000008tTqZAAU,33938
a0063000008tTqaAAE,33944
a0063000008tTqbAAE,33948
a0063000008tTqcAAE,33949
a0063000008tTqdAAE,33952
a0063000008tTqeAAE,33956
a0063000008tTqfAAE,33957
a0063000008tTqgAAE,33959
a0063000008tTqhAAE,33973
a0063000008tTqiAAE,33983
a0063000008tTqjAAE,33987
a0063000008tTqkAAE,33992
a0063000008tTqlAAE,33998
a0063000008tTqmAAE,33999
a0063000008tTqnAAE,34004
a0063000008tTqoAAE,34010
a0063000008tTqpAAE,34016
a0063000008tTqqAAE,34017
a0063000008tTqrAAE,34025
a0063000008tTqsAAE,34033
a0063000008tTqtAAE,34034
a0063000008tTquAAE,34040
a0063000008tTqvAAE,34041
a0063000008tTqwAAE,34047
a0063000008tTqxAAE,34048
a0063000008tTqyAAE,34051
a0063000008tTqzAAE,34057
a0063000008tTr0AAE,34058
a0063000008tTr1AAE,34073
a0063000008tTr2AAE,34074
a0063000008tTr3AAE,34075
a0063000008tTr4AAE,34081
a0063000008tTr5AAE,34084
a0063000008tTr6AAE,34090
a0063000008tTr7AAE,34092
a0063000008tTr8AAE,34096
a0063000008tTr9AAE,34097
a0063000008tTrAAAU,34102
a0063000008tTrBAAU,34104
a0063000008tTrCAAU,34115
a0063000008tTrDAAU,34123
a0063000008tTrEAAU,34129
a0063000008tTrFAAU,34131
a0063000008tTrGAAU,34136
a0063000008tTrHAAU,34138
a0063000008tTrIAAU,34144
a0063000008tTrJAAU,34153
a0063000008tTrKAAU,34154
a0063000008tTrLAAU,34155
a0063000008tTrMAAU,34160
a0063000008tTrNAAU,34165
a0063000008tTrOAAU,34167
a0063000008tTrPAAU,34169
a0063000008tTrQAAU,34175
a0063000008tTrRAAU,34183
a0063000008tTrSAAU,34188
a0063000008tTrTAAU,34190
a0063000008tTrUAAU,34202
a0063000008tTrVAAU,34215
a0063000008tTrWAAU,34218
a0063000008tTrXAAU,34221
a0063000008tTrYAAU,34222
a0063000008tTrZAAU,34224
a0063000008tTraAAE,34226
a0063000008tTrbAAE,34235
a0063000008tTrcAAE,34238
a0063000008tTrdAAE,34239
a0063000008tTreAAE,34244
a0063000008tTrfAAE,34245
a0063000008tTrgAAE,34246
a0063000008tTrhAAE,34250
a0063000008tTriAAE,34256
a0063000008tTrjAAE,34262
a0063000008tTrkAAE,34263
a0063000008tTrlAAE,34271
a0063000008tTrmAAE,34272
a0063000008tTrnAAE,34273
a0063000008tTroAAE,34277
a0063000008tTrpAAE,34280
a0063000008tTrqAAE,34286
a0063000008tTrrAAE,34291
a0063000008tTrsAAE,34293
a0063000008tTrtAAE,34297
a0063000008tTruAAE,34302
a0063000008tTrvAAE,34305
a0063000008tTrwAAE,34306
a0063000008tTrxAAE,34309
a0063000008tTryAAE,34312
a0063000008tTrzAAE,34323
a0063000008tTs0AAE,34326
a0063000008tTs1AAE,34340
a0063000008tTs2AAE,34352
a0063000008tTs3AAE,34356
a0063000008tTs4AAE,34361
a0063000008tTs5AAE,34366
a0063000008tTs6AAE,34367
a0063000008tTs7AAE,34374
a0063000008tTs8AAE,34376
a0063000008tTs9AAE,34377
a0063000008tTsAAAU,34394
a0063000008tTsBAAU,34400
a0063000008tTsCAAU,34408
a0063000008tTsDAAU,34410
a0063000008tTsEAAU,34411
a0063000008tTsFAAU,34412
a0063000008tTsGAAU,34416
a0063000008tTsHAAU,34417
a0063000008tTsIAAU,34422
a0063000008tTsJAAU,34423
a0063000008tTsKAAU,34433
a0063000008tTsLAAU,34438
a0063000008tTsMAAU,34441
a0063000008tTsNAAU,34446
a0063000008tTsOAAU,34451
a0063000008tTsPAAU,34458
a0063000008tTsQAAU,34464
a0063000008tTsRAAU,34468
a0063000008tTsSAAU,34472
a0063000008tTsTAAU,34475
a0063000008tTsUAAU,34476
a0063000008tTsVAAU,34479
a0063000008tTsWAAU,34483
a0063000008tTsXAAU,34496
a0063000008tTsYAAU,34497
a0063000008tTsZAAU,34498
a0063000008tTsaAAE,34507
a0063000008tTsbAAE,34511
a0063000008tTscAAE,34512
a0063000008tTsdAAE,34517
a0063000008tTseAAE,34518
a0063000008tTsfAAE,34520
a0063000008tTsgAAE,34526
a0063000008tTshAAE,34536
a0063000008tTsiAAE,34538
a0063000008tTsjAAE,34539
a0063000008tTskAAE,34545
a0063000008tTslAAE,34549
a0063000008tTsmAAE,34552
a0063000008tTsnAAE,34556
a0063000008tTsoAAE,34557
a0063000008tTspAAE,34562
a0063000008tTsqAAE,34563
a0063000008tTsrAAE,34565
a0063000008tTssAAE,34568
a0063000008tTstAAE,34575
a0063000008tTsuAAE,34576
a0063000008tTsvAAE,34583
a0063000008tTswAAE,34585
a0063000008tTsxAAE,34590
a0063000008tTsyAAE,34604
a0063000008tTszAAE,34610
a0063000008tTt0AAE,34617
a0063000008tTt1AAE,34618
a0063000008tTt2AAE,34619
a0063000008tTt3AAE,34622
a0063000008tTt4AAE,34627
a0063000008tTt5AAE,34631
a0063000008tTt6AAE,34635
a0063000008tTt7AAE,34637
a0063000008tTt8AAE,34640
a0063000008tTt9AAE,34650
a0063000008tTtAAAU,34659
a0063000008tTtBAAU,34661
a0063000008tTtCAAU,34663
a0063000008tTtDAAU,34671
a0063000008tTtEAAU,34674
a0063000008tTtFAAU,34675
a0063000008tTtGAAU,34680
a0063000008tTtHAAU,34684
a0063000008tTtIAAU,34685
a0063000008tTtJAAU,34692
a0063000008tTtKAAU,34708
a0063000008tTtLAAU,34711
a0063000008tTtMAAU,34718
a0063000008tTtNAAU,34728
a0063000008tTtOAAU,34735
a0063000008tTtPAAU,34740
a0063000008tTtQAAU,34742
a0063000008tTtRAAU,34746
a0063000008tTtSAAU,34747
a0063000008tTtTAAU,34749
a0063000008tTtUAAU,34758
a0063000008tTtVAAU,34760
a0063000008tTtWAAU,34771
a0063000008tTtXAAU,34776
a0063000008tTtYAAU,34777
a0063000008tTtZAAU,34779
a0063000008tTtaAAE,34780
a0063000008tTtbAAE,34781
a0063000008tTtcAAE,34788
a0063000008tTtdAAE,34793
a0063000008tTteAAE,34794
a0063000008tTtfAAE,34795
a0063000008tTtgAAE,34802
a0063000008tTthAAE,34803
a0063000008tTtiAAE,34806
a0063000008tTtjAAE,34817
a0063000008tTtkAAE,34818
a0063000008tTtlAAE,34819
a0063000008tTtmAAE,34820
a0063000008tTtnAAE,34822
a0063000008tTtoAAE,34824
a0063000008tTtpAAE,34827
a0063000008tTtqAAE,34828
a0063000008tTtrAAE,34833
a0063000008tTtsAAE,34834
a0063000008tTttAAE,34838
a0063000008tTtuAAE,34841
a0063000008tTtvAAE,34847
a0063000008tTtwAAE,34854
a0063000008tTtxAAE,34858
a0063000008tTtyAAE,34864
a0063000008tTtzAAE,34876
a0063000008tTu0AAE,34890
a0063000008tTu1AAE,34891
a0063000008tTu2AAE,34895
a0063000008tTu3AAE,34898
a0063000008tTu4AAE,34899
a0063000008tTu5AAE,34901
a0063000008tTu6AAE,34902
a0063000008tTu7AAE,34912
a0063000008tTu8AAE,34913
a0063000008tTu9AAE,34916
a0063000008tTuAAAU,34921
a0063000008tTuBAAU,34934
a0063000008tTuCAAU,34935
a0063000008tTuDAAU,34947
a0063000008tTuEAAU,34952
a0063000008tTuFAAU,34953
a0063000008tTuGAAU,34959
a0063000008tTuHAAU,34964
a0063000008tTuIAAU,34965
a0063000008tTuJAAU,34966
a0063000008tTuKAAU,34970
a0063000008tTuLAAU,34972
a0063000008tTuMAAU,34975
a0063000008tTuNAAU,34977
a0063000008tTuOAAU,34991
a0063000008tTuPAAU,34997
a0063000008tTuQAAU,34998
a0063000008tTuRAAU,35014
a0063000008tTuSAAU,35018
a0063000008tTuTAAU,35021
a0063000008tTuUAAU,35022
a0063000008tTuVAAU,35025
a0063000008tTuWAAU,35026
a0063000008tTuXAAU,35030
a0063000008tTuYAAU,35038
a0063000008tTuZAAU,35042
a0063000008tTuaAAE,35048
a0063000008tTubAAE,35052
a0063000008tTucAAE,35055
a0063000008tTudAAE,35056
a0063000008tTueAAE,35063
a0063000008tTufAAE,35076
a0063000008tTugAAE,35079
a0063000008tTuhAAE,35082
a0063000008tTuiAAE,35091
a0063000008tTujAAE,35097
a0063000008tTukAAE,35102
a0063000008tTulAAE,35106
a0063000008tTumAAE,35107
a0063000008tTunAAE,35108
a0063000008tTuoAAE,35117
a0063000008tTupAAE,35118
a0063000008tTuqAAE,35120
a0063000008tTurAAE,35123
a0063000008tTusAAE,35128
a0063000008tTutAAE,35135
a0063000008tTuuAAE,35139
a0063000008tTuvAAE,35140
a0063000008tTuwAAE,35144
a0063000008tTuxAAE,35155
a0063000008tTuyAAE,35156
a0063000008tTuzAAE,35162
a0063000008tTv0AAE,35163
a0063000008tTv1AAE,35169
a0063000008tTv2AAE,35170
a0063000008tTv3AAE,35175
a0063000008tTv4AAE,35179
a0063000008tTv5AAE,35181
a0063000008tTv6AAE,35182
a0063000008tTv7AAE,35192
a0063000008tTv8AAE,35195
a0063000008tTv9AAE,35198
a0063000008tTvAAAU,35201
a0063000008tTvBAAU,35209
a0063000008tTvCAAU,35215
a0063000008tTvDAAU,35216
a0063000008tTvEAAU,35221
a0063000008tTvFAAU,35222
a0063000008tTvGAAU,35230
a0063000008tTvHAAU,35237
a0063000008tTvIAAU,35251
a0063000008tTvJAAU,35260
a0063000008tTvKAAU,35264
a0063000008tTvLAAU,35267
a0063000008tTvMAAU,35268
a0063000008tTvNAAU,35270
a0063000008tTvOAAU,35278
a0063000008tTvPAAU,35280
a0063000008tTvQAAU,35281
a0063000008tTvRAAU,35284
a0063000008tTvSAAU,35288
a0063000008tTvTAAU,35290
a0063000008tTvUAAU,35295
a0063000008tTvVAAU,35299
a0063000008tTvWAAU,35303
a0063000008tTvXAAU,35309
a0063000008tTvYAAU,35312
a0063000008tTvZAAU,35322
a0063000008tTvaAAE,35324
a0063000008tTvbAAE,35326
a0063000008tTvcAAE,35330
a0063000008tTvdAAE,35335
a0063000008tTveAAE,35341
a0063000008tTvfAAE,35345
a0063000008tTvgAAE,35349
a0063000008tTvhAAE,35353
a0063000008tTviAAE,35358
a0063000008tTvjAAE,35360
a0063000008tTvkAAE,35362
a0063000008tTvlAAE,35365
a0063000008tTvmAAE,35370
a0063000008tTvnAAE,35372
a0063000008tTvoAAE,35377
a0063000008tTvpAAE,35386
a0063000008tTvqAAE,35393
a0063000008tTvrAAE,35394
a0063000008tTvsAAE,35396
a0063000008tTvtAAE,35399
a0063000008tTvuAAE,35400
a0063000008tTvvAAE,35405
a0063000008tTvwAAE,35411
a0063000008tTvxAAE,35425
a0063000008tTvyAAE,35426
a0063000008tTvzAAE,35431
a0063000008tTw0AAE,35432
a0063000008tTw1AAE,35441
a0063000008tTw2AAE,35447
a0063000008tTw3AAE,35463
a0063000008tTw4AAE,35465
a0063000008tTw5AAE,35476
a0063000008tTw6AAE,35477
a0063000008tTw7AAE,35482
a0063000008tTw8AAE,35486
a0063000008tTw9AAE,35488
a0063000008tTwAAAU,35489
a0063000008tTwBAAU,35492
a0063000008tTwCAAU,35496
a0063000008tTwDAAU,35500
a0063000008tTwEAAU,35505
a0063000008tTwFAAU,35506
a0063000008tTwGAAU,35510
a0063000008tTwHAAU,35511
a0063000008tTwIAAU,35518
a0063000008tTwJAAU,35524
a0063000008tTwKAAU,35525
a0063000008tTwLAAU,35531
a0063000008tTwMAAU,35533
a0063000008tTwNAAU,35536
a0063000008tTwOAAU,35541
a0063000008tTwPAAU,35548
a0063000008tTwQAAU,35558
a0063000008tTwRAAU,35560
a0063000008tTwSAAU,35562
a0063000008tTwTAAU,35568
a0063000008tTwUAAU,35572
a0063000008tTwVAAU,35576
a0063000008tTwWAAU,35578
a0063000008tTwXAAU,35579
a0063000008tTwYAAU,35582
a0063000008tTwZAAU,35589
a0063000008tTwaAAE,35594
a0063000008tTwbAAE,35598
a0063000008tTwcAAE,35604
a0063000008tTwdAAE,35611
a0063000008tTweAAE,35615
a0063000008tTwfAAE,35618
a0063000008tTwgAAE,35624
a0063000008tTwhAAE,35629
a0063000008tTwiAAE,35630
a0063000008tTwjAAE,35635
a0063000008tTwkAAE,35638
a0063000008tTwlAAE,35649
a0063000008tTwmAAE,35650
a0063000008tTwnAAE,35652
a0063000008tTwoAAE,35655
a0063000008tTwpAAE,35659
a0063000008tTwqAAE,35666
a0063000008tTwrAAE,35667
a0063000008tTwsAAE,35677
a0063000008tTwtAAE,35678
a0063000008tTwuAAE,35682
a0063000008tTwvAAE,35693
a0063000008tTwwAAE,35695
a0063000008tTwxAAE,35697
a0063000008tTwyAAE,35700
a0063000008tTwzAAE,35705
a0063000008tTx0AAE,35711
a0063000008tTx1AAE,35722
a0063000008tTx2AAE,35724
a0063000008tTx3AAE,35730
a0063000008tTx4AAE,35733
a0063000008tTx5AAE,35736
a0063000008tTx6AAE,35738
a0063000008tTx7AAE,35739
a0063000008tTx8AAE,35754
a0063000008tTx9AAE,35755
a0063000008tTxAAAU,35759
a0063000008tTxBAAU,35768
a0063000008tTxCAAU,35772
a0063000008tTxDAAU,35778
a0063000008tTxEAAU,35784
a0063000008tTxFAAU,35792
a0063000008tTxGAAU,35793
a0063000008tTxHAAU,35801
a0063000008tTxIAAU,35805
a0063000008tTxJAAU,35806
a0063000008tTxKAAU,35807
a0063000008tTxLAAU,35809
a0063000008tTxMAAU,35814
a0063000008tTxNAAU,35818
a0063000008tTxOAAU,35826
a0063000008tTxPAAU,35829
a0063000008tTxQAAU,35832
a0063000008tTxRAAU,35844
a0063000008tTxSAAU,35845
a0063000008tTxTAAU,35849
a0063000008tTxUAAU,35850
a0063000008tTxVAAU,35858
a0063000008tTxWAAU,35860
a0063000008tTxXAAU,35871
a0063000008tTxYAAU,35874
a0063000008tTxZAAU,35875
a0063000008tTxaAAE,35876
a0063000008tTxbAAE,35883
a0063000008tTxcAAE,35889
a0063000008tTxdAAE,35898
a0063000008tTxeAAE,35900
a0063000008tTxfAAE,35903
a0063000008tTxgAAE,35905
a0063000008tTxhAAE,35906
a0063000008tTxiAAE,35909
a0063000008tTxjAAE,35911
a0063000008tTxkAAE,35931
a0063000008tTxlAAE,35933
a0063000008tTxmAAE,35936
a0063000008tTxnAAE,35948
a0063000008tTxoAAE,35949
a0063000008tTxpAAE,35950
a0063000008tTxqAAE,35951
a0063000008tTxrAAE,35955
a0063000008tTxsAAE,35964
a0063000008tTxtAAE,35965
a0063000008tTxuAAE,35969
a0063000008tTxvAAE,35971
a0063000008tTxwAAE,35976
a0063000008tTxxAAE,35985
a0063000008tTxyAAE,35989
a0063000008tTxzAAE,35990
a0063000008tTy0AAE,35994
a0063000008tTy1AAE,35996
a0063000008tTy2AAE,35997
a0063000008tTy3AAE,36016
a0063000008tTy4AAE,36018
a0063000008tTy5AAE,36021
a0063000008tTy6AAE,36026
a0063000008tTy7AAE,36031
a0063000008tTy8AAE,36035
a0063000008tTy9AAE,36039
a0063000008tTyAAAU,36040
a0063000008tTyBAAU,36044
a0063000008tTyCAAU,36053
a0063000008tTyDAAU,36062
a0063000008tTyEAAU,36063
a0063000008tTyFAAU,36070
a0063000008tTyGAAU,36072
a0063000008tTyHAAU,36078
a0063000008tTyIAAU,36079
a0063000008tTyJAAU,36080
a0063000008tTyKAAU,36083
a0063000008tTyLAAU,36087
a0063000008tTyMAAU,36090
a0063000008tTyNAAU,36091
a0063000008tTyOAAU,36101
a0063000008tTyPAAU,36104
a0063000008tTyQAAU,36112
a0063000008tTyRAAU,36114
a0063000008tTySAAU,36115
a0063000008tTyTAAU,36120
