External_Id__c,Customer_Account__r.External_Id__c,Product__r.External_Id__c
26682,286,27
26686,286,58
26692,286,20
26697,286,15
26699,286,91
26701,286,66
26705,286,76
26706,286,44
26714,286,75
26718,286,36
26719,286,60
26723,286,98
26733,286,84
26738,286,56
26743,286,88
26763,287,71
26767,287,36
26770,287,50
26780,287,56
26783,287,28
26784,287,77
26795,287,92
26797,287,45
26801,287,21
26803,287,4
26805,287,61
26808,287,89
26812,287,27
26818,287,16
26819,287,40
26822,287,66
26828,287,51
26831,287,72
26833,287,58
26835,287,32
26837,287,83
26839,287,11
26845,288,66
26849,288,30
26850,288,74
26860,288,4
26863,288,38
26867,288,54
26877,288,85
26881,288,93
26882,288,7
26885,288,78
26887,288,2
26892,288,5
26898,288,50
26900,288,86
26915,288,64
26917,288,39
26919,288,88
26924,288,79
26925,288,68
26931,288,11
26933,289,69
26935,289,23
26942,289,44
26949,289,84
26950,289,46
26954,289,21
26961,289,90
26966,289,14
26972,289,47
26974,289,31
26979,289,81
26980,289,75
26981,289,96
26982,289,95
26989,289,54
26990,289,72
26997,289,92
27003,289,66
27004,289,41
27006,289,64
27012,289,18
27026,289,16
27033,290,60
27040,290,33
27055,290,75
27057,290,11
27060,290,68
27061,290,15
27062,290,7
27063,290,42
27065,290,17
27066,290,97
27069,290,29
27070,290,80
27075,290,43
27089,290,51
27095,290,98
27100,290,67
27105,291,29
27110,291,3
27121,291,26
27122,291,57
27123,291,27
27127,291,13
27130,291,54
27139,291,61
27144,291,21
27146,291,44
27148,291,4
27150,291,86
27153,291,92
27154,291,95
27166,291,2
27168,291,70
27178,291,82
27181,291,9
27182,291,62
27190,292,22
27199,292,73
27201,292,3
27202,292,4
27206,292,76
27224,292,61
27226,292,49
27231,292,80
27234,292,55
27237,292,78
27239,292,2
27241,292,8
27243,292,77
27245,292,79
27249,292,99
27264,292,89
27269,292,84
27270,292,97
27274,292,81
27276,292,37
27277,292,17
27283,292,67
27293,293,58
27295,293,97
27300,293,2
27303,293,44
27304,293,9
27308,293,1
27311,293,57
27313,293,28
27314,293,93
27325,293,38
27329,293,11
27331,293,4
27338,293,66
27340,293,30
27360,293,50
27361,293,95
27365,293,88
27367,293,12
27371,293,14
27372,293,82
27373,293,68
27377,293,65
27384,294,83
27385,294,32
27387,294,42
27393,294,96
27394,294,37
27398,294,78
27404,294,59
27409,294,73
27410,294,70
27425,294,87
27430,294,14
27435,294,76
27437,294,82
27439,294,28
27440,294,71
27453,294,49
27455,294,91
27456,294,97
27462,294,51
27465,294,99
27473,294,61
27475,295,51
27476,295,55
27481,295,88
27484,295,97
27486,295,64
27489,295,65
27495,295,95
27496,295,92
27498,295,78
27502,295,1
27507,295,57
27517,295,83
27519,295,85
27520,295,40
27530,295,70
27533,295,16
27539,295,13
27541,295,37
27544,295,18
27554,295,12
27565,295,93
27571,295,10
27577,296,10
27582,296,16
27585,296,19
27588,296,39
27598,296,40
27600,296,98
27602,296,88
27604,296,7
27612,296,43
27616,296,76
27626,296,27
27629,296,1
27630,296,12
27632,296,51
27634,296,60
27636,296,72
27637,296,15
27642,296,38
27645,296,45
27647,296,85
27657,296,83
27667,296,25
27673,297,85
27679,297,59
27689,297,43
27690,297,44
27692,297,17
27698,297,82
27704,297,11
27705,297,50
27708,297,9
27718,297,38
27721,297,98
27725,297,33
27726,297,7
27727,297,12
27738,297,24
27745,297,91
27747,297,51
27752,297,97
27754,297,6
27763,298,4
27765,298,5
27767,298,70
27770,298,92
27774,298,57
27783,298,81
27786,298,88
27789,298,64
27791,298,73
27799,298,86
27803,298,8
27808,298,61
27809,298,25
27810,298,93
27818,298,87
27820,298,24
27822,298,17
27826,298,91
27837,298,13
27843,298,2
27845,299,7
27846,299,43
27859,299,82
27863,299,59
27878,299,19
27879,299,9
27888,299,0
27890,299,34
27892,299,83
27894,299,91
27896,299,51
27901,299,20
27902,299,44
27903,299,80
27904,299,56
27905,299,6
27907,299,47
27909,299,3
27920,299,65
27921,299,97
27924,299,11
27929,299,17
27950,300,15
27954,300,3
27956,300,43
27962,300,34
27968,300,62
27971,300,16
27973,300,60
27975,300,53
27978,300,75
27982,300,65
27983,300,40
27987,300,93
27997,300,32
28002,300,64
28006,300,39
28008,300,87
28011,300,57
28013,300,21
28016,300,35
28028,300,30
28032,300,55
28041,300,95
28043,301,36
28051,301,91
28053,301,72
28055,301,99
28058,301,37
28065,301,52
28076,301,88
28077,301,85
28079,301,11
28081,301,41
28084,301,23
28087,301,66
28092,301,76
28094,301,43
28099,301,90
28106,301,38
28108,301,6
28116,301,15
28119,301,67
28129,301,78
28133,301,4
28137,302,81
28143,302,10
28150,302,42
28155,302,1
28156,302,32
28159,302,64
28162,302,60
28166,302,25
28169,302,18
28191,302,71
28193,302,73
28194,302,70
28196,302,78
28198,302,49
28200,302,30
28202,302,97
28208,302,57
28210,302,51
28212,302,13
28222,303,78
28224,303,20
28227,303,79
28231,303,66
28232,303,11
28233,303,26
28240,303,39
28241,303,2
28247,303,62
28248,303,31
28250,303,56
28255,303,17
28257,303,7
28269,303,50
28275,303,46
28279,303,74
28281,303,83
28289,303,72
28294,303,4
28295,303,86
28304,303,37
28310,303,19
28320,304,84
28327,304,16
28329,304,69
28331,304,10
28335,304,71
28337,304,21
28343,304,39
28344,304,25
28345,304,38
28352,304,40
28353,304,81
28363,304,90
28367,304,18
28373,304,23
28377,304,98
28381,304,70
28384,304,60
28392,304,27
28400,304,72
28402,304,75
28403,305,99
28411,305,50
28416,305,73
28419,305,26
28421,305,37
28425,305,13
28435,305,87
28438,305,90
28443,305,51
28445,305,76
28446,305,34
28462,305,28
28468,305,49
28473,305,43
28474,305,15
28476,305,7
28481,305,32
28486,305,58
28487,305,42
28492,305,45
28503,306,27
28504,306,86
28517,306,44
28519,306,32
28522,306,81
28524,306,18
28525,306,67
28528,306,46
28535,306,74
28539,306,49
28545,306,8
28550,306,5
28551,306,42
28555,306,90
28557,306,91
28567,306,41
28569,306,75
28570,306,37
28571,306,64
28574,306,56
28581,307,4
28583,307,8
28585,307,19
28590,307,28
28596,307,50
28599,307,45
28601,307,83
28605,307,2
28614,307,41
28618,307,18
28628,307,96
28638,307,27
28642,307,87
28644,307,46
28645,307,92
28649,307,64
28653,307,47
28659,307,54
28662,307,73
28668,307,59
28670,307,52
28675,308,36
28677,308,82
28683,308,85
28687,308,12
28691,308,14
28698,308,28
28703,308,51
28704,308,32
28709,308,21
28710,308,69
28717,308,11
28729,308,52
28731,308,56
28732,308,40
28735,308,89
28740,308,7
28743,308,18
28748,308,16
28749,308,38
28750,308,88
28754,308,27
28764,308,68
28769,309,47
28773,309,87
28776,309,9
28780,309,11
28781,309,21
28782,309,40
28784,309,8
28785,309,67
28804,309,57
28806,309,84
28808,309,65
28810,309,51
28815,309,2
28825,309,7
28826,309,32
28827,309,97
28841,309,15
28845,310,40
28847,310,60
28853,310,58
28862,310,11
28863,310,10
28869,310,91
28875,310,71
28883,310,34
28885,310,62
28899,310,38
28903,310,70
28905,310,28
28908,310,82
28909,310,66
28910,310,2
28916,310,87
28919,310,9
28920,310,51
28924,310,8
28925,311,12
28926,311,86
28933,311,30
28939,311,47
28941,311,94
28942,311,43
28951,311,62
28952,311,76
28955,311,58
28959,311,13
28964,311,60
28975,311,5
28981,311,33
28982,311,46
28983,311,49
28984,311,74
28988,311,65
28994,311,18
29004,312,73
29005,312,86
29006,312,76
29026,312,99
29029,312,19
29030,312,28
29034,312,8
29037,312,79
29038,312,32
29049,312,74
29054,312,82
29056,312,48
29057,312,78
29063,312,45
29072,312,25
29075,312,29
29086,312,90
29087,312,31
29090,312,27
29093,312,80
29094,312,49
29098,312,42
29107,313,30
29109,313,39
29110,313,27
29119,313,21
29125,313,41
29126,313,34
29133,313,62
29136,313,90
29140,313,23
29141,313,53
29143,313,25
29149,313,33
29155,313,12
29158,313,16
29159,313,95
29161,313,66
29163,313,22
29165,313,70
29166,313,44
29167,313,54
29184,313,42
29188,313,3
29203,314,52
29207,314,81
29218,314,67
29219,314,17
29224,314,63
29232,314,30
29234,314,98
29235,314,8
29242,314,36
29249,314,74
29250,314,56
29252,314,62
29254,314,97
29255,314,75
29258,314,15
29260,314,39
29269,314,73
29271,314,44
29276,314,94
29278,314,5
29283,314,2
29288,314,96
29297,315,78
29305,315,11
29307,315,33
29310,315,43
29313,315,50
29326,315,68
29327,315,3
29329,315,83
29331,315,17
29333,315,56
29347,315,86
29348,315,59
29356,315,5
29358,315,19
29359,315,76
29360,315,96
29361,315,0
29366,315,30
29371,315,41
29380,315,10
29384,315,94
29391,315,8
29403,316,82
29407,316,97
29414,316,59
29420,316,90
29432,316,74
29433,316,55
29438,316,17
29444,316,43
29447,316,19
29449,316,51
29450,316,42
29461,316,96
29469,316,8
29470,316,94
29475,316,65
29476,316,45
29478,316,73
29480,316,11
29482,316,15
29483,316,47
29484,317,33
29486,317,30
29490,317,35
29495,317,53
29507,317,17
29510,317,5
29512,317,88
29514,317,2
29516,317,64
29517,317,97
29519,317,48
29522,317,49
29533,317,86
29534,317,4
29539,317,76
29547,317,98
29554,317,8
29557,317,80
29562,317,81
29565,317,78
29569,317,67
29571,317,93
29586,318,33
29587,318,51
29589,318,10
29590,318,49
29593,318,43
29594,318,74
29599,318,86
29607,318,56
29615,318,57
29620,318,76
29622,318,85
29632,318,48
29633,318,82
29635,318,14
29637,318,7
29638,318,68
29641,318,60
29642,318,36
29657,318,40
29659,318,9
29660,318,20
29672,318,28
29692,319,47
29693,319,77
29694,319,14
29695,319,15
29698,319,60
29705,319,98
29708,319,94
29715,319,42
29716,319,57
29718,319,52
29726,319,81
29732,319,39
29736,319,93
29744,319,46
29751,319,99
29756,319,41
29758,319,43
29762,319,27
29763,319,87
29764,319,16
29772,319,73
29774,319,32
29784,320,83
29795,320,27
29797,320,19
29798,320,68
29799,320,76
29806,320,36
29808,320,93
29814,320,13
29815,320,88
29819,320,57
29825,320,32
29830,320,7
29831,320,66
29835,320,50
29837,320,69
29843,320,42
29849,320,1
29856,321,94
29860,321,79
29865,321,17
29866,321,74
29868,321,82
29870,321,15
29874,321,57
29876,321,29
29888,321,31
29897,321,20
29904,321,34
29907,321,51
29908,321,67
29916,321,39
29919,321,26
29927,321,25
29929,321,50
29935,321,86
29937,321,66
29939,321,1
29942,321,19
29962,322,29
29971,322,67
29972,322,52
29979,322,95
29983,322,23
29985,322,88
29986,322,93
29996,322,98
30000,322,89
30002,322,17
30006,322,72
30007,322,77
30009,322,76
30016,322,68
30020,322,97
30022,322,30
30025,322,57
30032,322,53
30034,322,85
30035,322,84
30041,322,35
30044,322,63
30049,323,20
30051,323,4
30054,323,80
30055,323,62
30056,323,69
30059,323,63
30060,323,19
30072,323,45
30075,323,83
30076,323,28
30083,323,18
30086,323,53
30102,323,47
30105,323,17
30108,323,0
30109,323,56
30110,323,92
30113,323,32
30114,323,50
30122,323,3
30131,323,16
30144,324,15
30145,324,20
30147,324,73
30148,324,43
30151,324,49
30156,324,78
30171,324,37
30176,324,84
30177,324,51
30180,324,56
30186,324,46
30189,324,99
30193,324,7
30203,324,90
30207,324,74
30218,324,14
30220,324,67
30221,324,36
30224,324,76
30228,324,6
30230,324,45
30231,324,44
30234,325,40
30237,325,91
30243,325,58
30259,325,57
30260,325,14
30263,325,93
30268,325,2
30270,325,60
30274,325,41
30276,325,66
30279,325,9
30286,325,33
30293,325,56
30300,325,17
30302,325,4
30312,325,43
30313,325,76
30317,325,80
30319,325,12
30321,325,72
30322,326,59
30324,326,90
30326,326,45
30327,326,24
30331,326,64
30333,326,42
30336,326,29
30347,326,82
30348,326,74
30351,326,78
30361,326,73
30362,326,9
30373,326,17
30375,326,49
30377,326,96
30381,326,79
30385,326,48
30392,326,76
30395,326,91
30403,326,1
30410,327,95
30412,327,70
30413,327,26
30421,327,21
30424,327,29
30438,327,92
30440,327,78
30452,327,3
30454,327,54
30455,327,75
30460,327,87
30464,327,27
30473,327,64
30477,327,90
30482,327,73
30483,327,41
30490,327,44
30493,327,48
30494,327,66
30495,327,13
30499,327,42
30504,327,62
30506,328,47
30515,328,9
30520,328,50
30527,328,61
30529,328,10
30533,328,85
30535,328,58
30541,328,83
30543,328,28
30544,328,13
30548,328,46
30552,328,4
30559,328,2
30565,328,71
30569,328,18
30570,328,78
30572,328,74
30574,328,82
30580,328,19
30586,328,11
30587,328,86
30608,329,21
30610,329,44
30612,329,90
30618,329,45
30619,329,93
30620,329,96
30624,329,61
30630,329,25
30632,329,54
30634,329,15
30635,329,78
30636,329,75
30638,329,53
30646,329,7
30647,329,59
30649,329,50
30654,329,36
30661,329,64
30675,329,19
30683,329,84
30691,329,41
30694,329,76
30696,330,76
30697,330,38
30699,330,98
30703,330,58
30705,330,85
30706,330,75
30708,330,60
30720,330,27
30733,330,67
30740,330,11
30747,330,18
30749,330,19
30751,330,88
30758,330,16
30759,330,52
30767,330,4
30769,330,23
30770,330,45
30778,330,43
30781,330,70
30784,331,10
30786,331,85
30788,331,3
30790,331,24
30797,331,60
30801,331,28
30804,331,87
30805,331,57
30810,331,25
30812,331,35
30813,331,95
30815,331,51
30817,331,53
30823,331,86
30824,331,93
30825,331,17
30835,331,82
30845,331,30
30859,331,56
30867,331,55
30873,332,36
30876,332,44
30878,332,64
30887,332,19
30891,332,0
30895,332,93
30896,332,21
30918,332,31
30920,332,53
30921,332,27
30922,332,83
30930,332,6
30932,332,92
30934,332,54
30948,332,61
30952,332,50
30957,332,7
30958,332,45
30960,332,75
30961,332,99
30964,333,39
30965,333,60
30970,333,99
30981,333,22
30983,333,41
30984,333,24
30990,333,14
30992,333,40
30995,333,37
30999,333,87
31002,333,92
31011,333,52
31014,333,61
31017,333,54
31018,333,6
31022,333,43
31029,333,90
31039,333,64
31041,333,73
31045,334,31
31048,334,46
31049,334,14
31057,334,28
31060,334,65
31063,334,96
31064,334,78
31067,334,29
31075,334,55
31078,334,70
31086,334,99
31087,334,37
31100,334,36
31101,334,54
31108,334,82
31113,334,71
31115,334,56
31120,334,22
31125,335,91
31129,335,18
31134,335,49
31135,335,48
31140,335,37
31148,335,80
31149,335,58
31151,335,76
31159,335,57
31160,335,79
31164,335,6
31167,335,98
31170,335,81
31173,335,46
31175,335,60
31185,335,17
31186,335,78
31201,335,74
31205,335,14
31209,335,2
31213,335,8
31223,336,92
31226,336,26
31236,336,78
31244,336,30
31246,336,61
31248,336,3
31254,336,64
31260,336,37
31261,336,59
31265,336,93
31267,336,24
31269,336,81
31270,336,88
31273,336,33
31279,336,96
31282,336,54
31283,336,72
31286,336,22
31296,336,46
31298,336,36
31302,336,97
31307,336,76
31316,337,65
31318,337,38
31319,337,50
31337,337,29
31338,337,99
31341,337,85
31346,337,74
31347,337,22
31348,337,11
31352,337,13
31353,337,92
31354,337,16
31363,337,82
31370,337,94
31377,337,61
31383,337,96
31386,337,31
31391,337,12
31400,337,54
31401,337,64
31407,337,55
31410,337,88
31413,338,73
31421,338,62
31423,338,83
31428,338,68
31429,338,4
31435,338,38
31439,338,21
31440,338,33
31443,338,90
31451,338,85
31456,338,49
31459,338,48
31460,338,43
31468,338,19
31469,338,67
31477,338,23
31479,338,75
31482,338,88
31492,338,84
31497,338,34
31502,338,45
31510,338,11
31516,339,53
31517,339,76
31518,339,52
31519,339,29
31520,339,61
31522,339,60
31532,339,18
31546,339,70
31549,339,3
31550,339,97
31551,339,63
31558,339,84
31565,339,57
31584,339,40
31586,339,77
31587,339,98
31588,339,30
31593,339,65
31596,339,33
31597,339,32
31604,340,82
31606,340,39
31618,340,33
31619,340,66
31630,340,45
31632,340,31
31634,340,44
31635,340,24
31640,340,88
31646,340,25
31653,340,58
31659,340,64
31665,340,14
31668,340,70
31671,340,7
31675,340,34
31679,340,28
31680,340,35
31682,340,23
31687,340,75
31692,341,26
31701,341,60
31704,341,41
31706,341,59
31708,341,78
31718,341,43
31719,341,64
31726,341,11
31729,341,51
31732,341,50
31736,341,54
31741,341,90
31745,341,12
31748,341,82
31752,341,10
31759,341,15
31763,341,76
31764,341,85
31769,341,40
31779,341,38
31781,341,91
31782,342,61
31792,342,36
31796,342,66
31800,342,85
31806,342,6
31807,342,45
31811,342,53
31813,342,88
31825,342,69
31833,342,38
31835,342,55
31838,342,64
31842,342,96
31843,342,4
31845,343,35
31847,343,58
31848,343,73
31852,343,8
31854,343,43
31855,343,47
31862,343,80
31879,343,98
31884,343,93
31885,343,17
31897,343,94
31909,343,41
31911,343,22
31913,343,65
31914,343,54
31918,343,27
31924,343,90
31929,343,24
31930,343,87
31934,343,2
31937,343,55
31939,343,59
31943,344,25
31949,344,11
31953,344,75
31954,344,62
31958,344,64
31966,344,5
31973,344,4
31977,344,68
31982,344,69
31984,344,49
31985,344,47
31999,344,42
32007,344,2
32009,344,92
32010,344,38
32011,344,16
32012,344,90
32018,344,58
32021,344,27
32028,344,84
32031,344,33
32036,345,98
32037,345,4
32043,345,6
32050,345,72
32057,345,18
32059,345,60
32064,345,15
32075,345,94
32078,345,58
32081,345,25
32084,345,39
32088,345,14
32093,345,70
32096,345,13
32100,345,37
32103,345,52
32109,345,73
32115,345,91
32118,345,88
32122,345,40
32124,345,77
32129,345,74
32139,346,10
32146,346,95
32148,346,48
32152,346,58
32153,346,75
32155,346,49
32157,346,8
32163,346,81
32165,346,40
32168,346,98
32178,346,67
32182,346,42
32185,346,68
32186,346,39
32188,346,72
32202,346,12
32206,346,18
32212,346,64
32215,346,5
32220,346,65
32221,346,38
32228,346,60
32234,347,58
32236,347,44
32240,347,87
32257,347,14
32259,347,62
32268,347,26
32270,347,70
32271,347,56
32280,347,42
32286,347,57
32289,347,34
32299,347,73
32303,347,39
32308,347,36
32314,347,9
32316,347,43
32318,347,47
32321,347,15
32322,347,40
32323,347,67
32325,347,90
32328,347,17
32338,348,47
32340,348,16
32345,348,11
32351,348,58
32352,348,65
32357,348,43
32359,348,92
32366,348,15
32368,348,22
32370,348,90
32381,348,2
32391,348,27
32392,348,70
32396,348,42
32398,348,5
32401,348,45
32408,348,4
32410,348,7
32415,348,19
32418,348,49
32425,348,25
32426,348,76
32434,349,90
32436,349,37
32438,349,16
32441,349,70
32448,349,45
32451,349,25
32452,349,41
32453,349,43
32462,349,71
32471,349,15
32473,349,76
32475,349,42
32479,349,78
32482,349,91
32484,349,50
32490,349,82
32493,349,7
32503,349,13
32516,349,51
32523,349,46
32526,349,32
32527,349,40
32535,350,56
32538,350,38
32548,350,97
32551,350,39
32556,350,86
32560,350,98
32567,350,30
32568,350,34
32570,350,83
32582,350,58
32583,350,51
32586,350,37
32587,350,11
32589,350,13
32603,350,92
32610,350,62
32612,350,0
32616,350,91
32617,350,3
32623,350,33
32625,350,60
32626,350,82
32630,351,92
32640,351,5
32643,351,17
32652,351,67
32653,351,64
32656,351,75
32666,351,2
32674,351,52
32679,351,63
32683,351,98
32685,351,93
32689,351,53
32692,351,34
32700,351,21
32704,351,55
32705,351,23
32708,351,35
32711,351,30
32715,351,84
32716,351,94
32719,351,8
32720,351,99
32740,352,89
32747,352,0
32750,352,54
32751,352,70
32752,352,64
32753,352,87
32756,352,18
32758,352,96
32759,352,25
32765,352,27
32773,352,46
32777,352,92
32787,352,41
32789,352,75
32797,352,90
32802,352,67
32805,352,91
32811,352,47
32813,352,21
32816,352,73
32822,353,51
32823,353,60
32824,353,82
32825,353,32
32829,353,30
32833,353,41
32842,353,11
32847,353,33
32865,353,49
32870,353,42
32873,353,64
32874,353,97
32877,353,91
32879,353,68
32880,353,75
32882,353,48
32887,353,78
32895,353,38
32901,353,40
32904,353,56
32907,353,26
32912,353,90
32924,354,97
32925,354,76
32927,354,86
32934,354,30
32937,354,4
32948,354,35
32954,354,59
32962,354,49
32963,354,78
32970,354,17
32975,354,33
32976,354,98
32983,354,64
32984,354,5
32985,354,48
32991,354,91
32992,354,36
32996,354,2
32997,354,20
32999,355,32
33000,355,4
33003,355,69
33004,355,59
33008,355,82
33018,355,95
33019,355,72
33021,355,57
33027,355,42
33029,355,91
33031,355,24
33033,355,88
33045,355,23
33056,355,8
33061,355,93
33069,355,1
33074,355,56
33082,355,53
33084,355,28
33089,355,76
33090,355,17
33091,356,59
33092,356,99
33096,356,75
33097,356,30
33098,356,43
33100,356,97
33103,356,15
33105,356,63
33106,356,49
33107,356,27
33108,356,55
33114,356,44
33122,356,64
33142,356,6
33158,356,94
33162,356,96
33165,356,90
33167,356,36
33172,356,76
33173,356,66
33174,356,84
33184,357,20
33188,357,57
33191,357,91
33192,357,63
33194,357,59
33196,357,77
33201,357,85
33202,357,84
33211,357,97
33214,357,29
33216,357,80
33224,357,51
33225,357,89
33228,357,17
33236,357,60
33243,357,23
33244,357,30
33258,358,48
33265,358,87
33281,358,4
33289,358,17
33291,358,72
33292,358,80
33301,358,88
33304,358,55
33309,358,61
33310,358,64
33318,358,93
33325,358,79
33326,358,57
33329,358,86
33338,358,73
33341,358,13
33343,358,35
33344,358,97
33345,358,2
33346,358,98
33349,358,95
33350,359,20
33354,359,80
33357,359,31
33362,359,90
33371,359,3
33373,359,74
33375,359,36
33376,359,19
33380,359,67
33384,359,8
33386,359,0
33388,359,56
33389,359,15
33409,359,17
33415,359,66
33418,359,7
33425,359,62
33429,359,27
33433,359,72
33436,359,83
33437,359,45
33447,360,42
33449,360,34
33454,360,33
33459,360,44
33467,360,29
33471,360,61
33473,360,60
33475,360,41
33481,360,40
33491,360,87
33492,360,43
33502,360,76
33504,360,32
33508,360,36
33509,360,15
33510,360,6
33520,360,70
33522,360,21
33524,360,27
33533,360,12
33536,360,98
33538,360,14
33540,361,64
33552,361,34
33553,361,41
33562,361,86
33568,361,61
33573,361,93
33577,361,96
33579,361,79
33581,361,50
33584,361,30
33586,361,76
33593,361,19
33598,361,85
33599,361,78
33609,361,59
33617,361,43
33619,361,11
33626,361,35
33627,361,91
33629,361,24
33630,361,54
33633,362,57
33637,362,95
33642,362,31
33643,362,92
33652,362,67
33655,362,56
33662,362,91
33666,362,53
33668,362,0
33669,362,20
33670,362,48
33671,362,68
33673,362,73
33676,362,82
33692,362,25
33695,362,86
33700,362,79
33701,362,36
33714,362,72
33717,362,37
33719,362,8
33727,363,60
33729,363,54
33731,363,81
33732,363,17
33741,363,64
33750,363,4
33752,363,18
33755,363,41
33756,363,72
33762,363,46
33769,363,98
33776,363,22
33779,363,59
33780,363,43
33784,363,24
33788,363,6
33789,363,93
33790,363,97
33791,363,37
33803,363,5
33807,363,58
33812,363,14
33825,364,4
33844,364,56
33845,364,81
33847,364,39
33853,364,17
33857,364,30
33858,364,11
33860,364,93
33864,364,37
33867,364,92
33873,364,36
33879,364,19
33884,364,10
33886,364,61
33887,364,34
33895,364,0
33897,364,3
33900,364,62
33904,364,24
33907,364,83
33911,365,1
33913,365,40
33914,365,64
33917,365,78
33919,365,55
33922,365,71
33933,365,12
33938,365,88
33944,365,16
33948,365,83
33949,365,57
33952,365,97
33956,365,92
33957,365,65
33959,365,32
33973,365,18
33983,365,51
33987,366,76
33992,366,71
33998,366,89
33999,366,51
34004,366,91
34010,366,4
34016,366,59
34017,366,32
34025,366,87
34033,366,42
34034,366,36
34040,366,92
34041,366,20
34047,366,56
34048,366,61
34051,366,67
34057,366,13
34058,366,29
34073,366,97
34074,366,83
34075,366,28
34081,366,82
34084,367,4
34090,367,98
34092,367,34
34096,367,44
34097,367,95
34102,367,35
34104,367,38
34115,367,66
34123,367,83
34129,367,62
34131,367,19
34136,367,24
34138,367,47
34144,367,2
34153,367,8
34154,367,40
34155,367,0
34160,367,51
34165,368,89
34167,368,33
34169,368,30
34175,368,23
34183,368,97
34188,368,36
34190,368,51
34202,368,72
34215,368,24
34218,368,82
34221,368,85
34222,368,69
34224,368,32
34226,368,91
34235,368,59
34238,368,63
34239,368,76
34244,368,88
34245,368,28
34246,369,40
34250,369,76
34256,369,12
34262,369,42
34263,369,54
34271,369,88
34272,369,18
34273,369,39
34277,369,72
34280,369,52
34286,369,35
34291,369,64
34293,369,60
34297,369,74
34302,369,97
34305,369,91
34306,369,58
34309,369,59
34312,369,98
34323,369,37
34326,369,46
34340,369,65
34352,370,71
34356,370,11
34361,370,90
34366,370,42
34367,370,60
34374,370,49
34376,370,70
34377,370,19
34394,370,78
34400,370,8
34408,370,5
34410,370,32
34411,370,87
34412,370,86
34416,370,83
34417,370,25
34422,370,13
34423,370,76
34433,371,82
34438,371,51
34441,371,89
34446,371,71
34451,371,85
34458,371,4
34464,371,66
34468,371,28
34472,371,72
34475,371,88
34476,371,7
34479,371,13
34483,371,58
34496,371,40
34497,371,38
34498,371,61
34507,371,70
34511,371,56
34512,371,11
34517,371,69
34518,371,83
34520,372,68
34526,372,78
34536,372,98
34538,372,60
34539,372,42
34545,372,53
34549,372,13
34552,372,30
34556,372,36
34557,372,55
34562,372,37
34563,372,72
34565,372,10
34568,372,31
34575,372,63
34576,372,99
34583,372,84
34585,372,51
34590,372,73
34604,372,97
34610,372,92
34617,373,51
34618,373,65
34619,373,45
34622,373,55
34627,373,80
34631,373,94
34635,373,58
34637,373,57
34640,373,39
34650,373,7
34659,373,32
34661,373,16
34663,373,27
34671,373,2
34674,373,19
34675,373,47
34680,373,11
34684,373,97
34685,373,83
34692,373,17
34708,374,46
34711,374,83
34718,374,73
34728,374,15
34735,374,27
34740,374,64
34742,374,16
34746,374,96
34747,374,48
34749,374,14
34758,374,81
34760,374,59
34771,374,7
34776,374,18
34777,374,92
34779,374,31
34780,374,19
34781,374,45
34788,374,90
34793,374,41
34794,374,87
34795,374,47
34802,375,88
34803,375,72
34806,375,30
34817,375,97
34818,375,78
34819,375,36
34820,375,83
34822,375,31
34824,375,55
34827,375,85
34828,375,96
34833,375,46
34834,375,53
34838,375,52
34841,375,10
34847,375,61
34854,375,54
34858,375,37
34864,375,26
34876,375,64
34890,376,60
34891,376,35
34895,376,97
34898,376,23
34899,376,65
34901,376,40
34902,376,68
34912,376,84
34913,376,87
34916,376,42
34921,376,14
34934,376,51
34935,376,53
34947,376,12
34952,376,30
34953,376,61
34959,376,83
34964,376,33
34965,377,50
34966,377,47
34970,377,27
34972,377,37
34975,377,54
34977,377,19
34991,377,95
34997,377,32
34998,377,45
35014,377,14
35018,377,46
35021,377,61
35022,377,96
35025,377,31
35026,377,7
35030,377,16
35038,377,64
35042,377,77
35048,378,28
35052,378,38
35055,378,95
35056,378,9
35063,378,64
35076,378,14
35079,378,54
35082,378,65
35091,378,82
35097,378,39
35102,378,11
35106,378,12
35107,378,1
35108,378,33
35117,378,49
35118,378,2
35120,378,68
35123,378,91
35128,378,44
35135,378,66
35139,378,58
35140,378,5
35144,379,5
35155,379,93
35156,379,4
35162,379,95
35163,379,16
35169,379,6
35170,379,28
35175,379,80
35179,379,64
35181,379,2
35182,379,9
35192,379,32
35195,379,17
35198,379,74
35201,379,37
35209,379,7
35215,379,54
35216,379,57
35221,379,50
35222,379,46
35230,379,72
35237,379,27
35251,380,59
35260,380,70
35264,380,42
35267,380,99
35268,380,55
35270,380,25
35278,380,90
35280,380,43
35281,380,96
35284,380,57
35288,380,94
35290,380,97
35295,380,22
35299,380,27
35303,380,93
35309,380,14
35312,380,41
35322,380,16
35324,380,15
35326,380,39
35330,380,54
35335,380,12
35341,381,74
35345,381,36
35349,381,57
35353,381,47
35358,381,20
35360,381,37
35362,381,81
35365,381,78
35370,381,16
35372,381,73
35377,381,84
35386,381,46
35393,381,91
35394,381,13
35396,381,29
35399,381,56
35400,381,31
35405,381,99
35411,381,61
35425,381,14
35426,381,79
35431,382,40
35432,382,31
35441,382,57
35447,382,54
35463,382,96
35465,382,74
35476,382,2
35477,382,14
35482,382,5
35486,382,83
35488,382,55
35489,382,46
35492,382,56
35496,382,11
35500,382,20
35505,382,9
35506,382,97
35510,382,34
35511,382,94
35518,382,8
35524,382,47
