Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,Annual_Spend__c,Credit_Score__c,Days_Since_Last_Purchase__c,External_Id__c,Transactions__c
00111000028LUaGAAW,,,Purchased List-00000-477,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaGAAW,,Agriculture,55373.05,714,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,213.95,43.5,477,16
00111000028LUaHAAW,,,Purchased List-00000-478,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaHAAW,,Agriculture,64900.1,340,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,527.62,142.5,478,10
00111000028LUaIAAW,,,Web-00000-479,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaIAAW,,Finance,21949.86,484,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,368.03,304.5,479,16
00111000028LUaJAAW,,,Web-00000-480,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaJAAW,,Agriculture,18719.9,208,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,148.68,367.5,480,19
00111000028LUaKAAW,,,Web-00000-481,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaKAAW,,Construction,65929.95,655,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,32.61,201,481,12
00111000028LUaLAAW,,,Partner Referral-00000-482,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaLAAW,,Telecommunications,3106.06,146,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,381.58,178.5,482,22
00111000028LUaMAAW,,,Purchased List-00000-483,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaMAAW,,Construction,13243.84,637,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,338.15,300,483,14
00111000028LUaNAAW,,,Purchased List-00000-484,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaNAAW,,Finance,81150.71,181,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,198.99,232.5,484,14
00111000028LUaOAAW,,,Other-00000-485,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaOAAW,,Telecommunications,58500.27,40,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,207.62,363,485,14
00111000028LUaPAAW,,,Web-00000-486,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaPAAW,,Telecommunications,15541.21,612,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,414.58,300,486,11
00111000028LUaQAAW,,,Partner Referral-00000-487,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaQAAW,,Finance,21482.47,744,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,413.44,187.5,487,13
00111000028LUaRAAW,,,Purchased List-00000-488,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaRAAW,,Finance,33099.4,234,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,478.38,219,488,19
00111000028LUaSAAW,,,Phone Inquiry-00000-489,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaSAAW,,Machinery,46146.43,431,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,113.34,268.5,489,18
00111000028LUaTAAW,,,Phone Inquiry-00000-490,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaTAAW,,Telecommunications,63703.68,641,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,21.08,75,490,17
00111000028LUaUAAW,,,Web-00000-491,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaUAAW,,Telecommunications,24831.3,215,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,306.62,174,491,22
00111000028LUVuAAO,,,Partner Referral-00000-217,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVuAAO,,Machinery,16071.47,608,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,104.5,372,217,13
00111000028LUVvAAO,,,Partner Referral-00000-218,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVvAAO,,Finance,20087.59,404,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,465.81,214.5,218,18
00111000028LUVwAAO,,,Purchased List-00000-219,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVwAAO,,Machinery,9334.8,31,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,232.27,367.5,219,19
00111000028LUVxAAO,,,Purchased List-00000-220,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVxAAO,,Machinery,18389.75,439,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,470.14,309,220,14
00111000028LUVyAAO,,,Purchased List-00000-221,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVyAAO,,Construction,67287.39,268,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,411.74,52.5,221,17
00111000028LUVzAAO,,,Phone Inquiry-00000-222,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVzAAO,,Telecommunications,58300.62,602,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,68.42,178.5,222,17
00111000028LUW0AAO,,,Web-00000-223,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW0AAO,,Finance,10698.59,593,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Web,,,,,,,,,,58.28,241.5,223,20
00111000028LUW1AAO,,,Phone Inquiry-00000-224,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW1AAO,,Construction,44485.64,507,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,551.32,147,224,13
00111000028LUW2AAO,,,Phone Inquiry-00000-225,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW2AAO,,Telecommunications,11499.68,709,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,438.4,219,225,13
00111000028LUW3AAO,,,Partner Referral-00000-226,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW3AAO,,Construction,50383.84,677,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,88,183,226,16
00111000028LUW4AAO,,,Purchased List-00000-227,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW4AAO,,Telecommunications,53262.22,391,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,473.03,241.5,227,13
00111000028LUW5AAO,,,Purchased List-00000-228,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW5AAO,,Finance,52660.63,71,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,214.89,291,228,19
00111000028LUW6AAO,,,Phone Inquiry-00000-229,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW6AAO,,Agriculture,16590.42,435,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,194.51,291,229,20
00111000028LUW7AAO,,,Partner Referral-00000-230,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW7AAO,,Finance,27492.69,428,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,116.34,66,230,23
00111000028LUW8AAO,,,Partner Referral-00000-231,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW8AAO,,Finance,33790.35,513,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,319.15,309,231,15
00111000028LUW9AAO,,,Purchased List-00000-232,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUW9AAO,,Finance,35312.75,551,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,131.86,309,232,16
00111000028LUWAAA4,,,Web-00000-233,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWAAA4,,Telecommunications,30929.4,488,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Web,,,,,,,,,,179.62,264,233,19
00111000028LUaVAAW,,,Phone Inquiry-00000-492,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaVAAW,,Machinery,52591.52,37,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,280.56,43.5,492,22
00111000028LUaWAAW,,,Partner Referral-00000-493,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaWAAW,,Telecommunications,27722.43,653,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,314.84,300,493,11
00111000028LUaXAAW,,,Purchased List-00000-494,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaXAAW,,Agriculture,43028.99,282,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,419.49,160.5,494,20
00111000028LUaYAAW,,,Phone Inquiry-00000-495,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaYAAW,,Telecommunications,23553.76,480,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,37.29,412.5,495,11
00111000028LUaZAAW,,,Web-00000-496,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaZAAW,,Machinery,55600.7,213,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,617.25,88.5,496,14
00111000028LUaaAAG,,,Partner Referral-00000-497,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaaAAG,,Finance,30687.68,703,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,470.67,129,497,13
00111000028LUabAAG,,,Partner Referral-00000-498,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUabAAG,,Finance,46076.18,58,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,540.45,102,498,19
00111000028LUacAAG,,,Purchased List-00000-499,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUacAAG,,Machinery,62971.56,449,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,230.19,246,499,15
00111000028LUSEAA4,,,Sample Account for Entitlements,,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSEAA4,,,,,,,,,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,,,,,,,,,,,,,,
00111000028LUSFAA4,,,Web-00000-0,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSFAA4,,Finance,17437.27,730,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Web,,,,,,,,,,484.5,156,0,12
00111000028LUSGAA4,,,Partner Referral-00000-1,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSGAA4,,Telecommunications,42929.55,16,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,261.77,390,1,15
00111000028LUSHAA4,,,Partner Referral-00000-2,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSHAA4,,Agriculture,27971.22,189,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,459.76,300,2,17
00111000028LUSIAA4,,,Purchased List-00000-3,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSIAA4,,Finance,42271.65,513,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,221.39,273,3,17
00111000028LUSJAA4,,,Purchased List-00000-4,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSJAA4,,Finance,52333.9,609,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,184.5,223.5,4,16
00111000028LUSKAA4,,,Partner Referral-00000-5,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSKAA4,,Construction,63574.58,631,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,284.35,84,5,15
00111000028LUSLAA4,,,Phone Inquiry-00000-6,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUSLAA4,,Construction,85578.1,133,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,95.52,34.5,6,18
00111000028LUWCAA4,,,Partner Referral-00000-235,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWCAA4,,Telecommunications,62021.92,340,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,12.88,349.5,235,12
00111000028LUWBAA4,,,Other-00000-234,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWBAA4,,Telecommunications,2534.46,666,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Other,,,,,,,,,,388.7,286.5,234,12
00111000028LUWDAA4,,,Partner Referral-00000-236,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWDAA4,,Machinery,9743.39,311,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,193.44,286.5,236,21
00111000028LUWEAA4,,,Web-00000-237,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWEAA4,,Finance,3041.28,260,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Web,,,,,,,,,,101.61,309,237,21
00111000028LUWFAA4,,,Partner Referral-00000-238,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWFAA4,,Construction,36260.24,419,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,643.19,124.5,238,13
00111000028LUWGAA4,,,Partner Referral-00000-239,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWGAA4,,Finance,50231.06,416,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,516.47,228,239,11
00111000028LUWHAA4,,,Web-00000-240,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWHAA4,,Finance,56262.43,93,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Web,,,,,,,,,,484.66,160.5,240,17
00111000028LUWIAA4,,,Other-00000-241,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWIAA4,,Finance,24551.07,560,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Other,,,,,,,,,,476.97,138,241,17
00111000028LUWJAA4,,,Phone Inquiry-00000-242,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWJAA4,,Construction,6224.48,180,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,406.33,318,242,18
00111000028LUWKAA4,,,Partner Referral-00000-243,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWKAA4,,Machinery,44579.78,142,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,415.98,147,243,20
00111000028LUWLAA4,,,Web-00000-244,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWLAA4,,Machinery,57692.12,201,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Web,,,,,,,,,,463.13,286.5,244,10
00111000028LUWMAA4,,,Phone Inquiry-00000-245,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUWMAA4,,Telecommunications,6016.22,74,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:22.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,611.67,57,245,20
